*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.3.1
*Date=23:44:51
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
78;;;44.958;-32.8473;0;Bottom;Copper Fill42
79;;;53.0733;-76.4972;0;Bottom;Copper Fill104
80;;;95.0722;-55.6692;0;Bottom;Copper Fill217
81;;;56.7817;-9.6444;0;Bottom;Copper Fill318
82;;;18.7833;-56.2788;0;Bottom;Copper Fill295
83;1k;THT;42.9796;-84.8727;90;Bottom;R51
84;3.9k;THT;78.5396;-106.463;180;Bottom;R7
85;;;62.1711;-0.952807;0;Bottom;TXT4
86;;;95.0722;-63.2892;0;Bottom;Copper Fill23
87;;;90.3478;-63.3273;0;Bottom;Copper Fill307
88;;;63.2333;-31.9456;0;Bottom;Copper Fill142
89;;;57.2516;-105.186;0;Bottom;Copper Fill332
90;;;49.9872;-69.0804;0;Bottom;Copper Fill33
91;;;58.1533;-104.285;0;Bottom;Copper Fill331
92;;;15.875;-87.3938;0;Bottom;Copper Fill12
93;100k;THT;53.1396;-84.8727;90;Bottom;R56
94;0.1µF;200 mil [THT, multilayer];88.6996;-100.113;90;Bottom;C13
95;4.7nF;100 mil [THT, multilayer];27.7396;-40.4227;90;Bottom;C23
96;;;45.4533;-89.1972;0;Bottom;Copper Fill244
97;;;79.8096;-47.4077;0;Bottom;OLED1
98;;TO220 [THT];50.5996;-133.387;0;Bottom;Q2
99;;;71.7677;-9.6444;0;Bottom;Copper Fill57
100;;THT;10.2136;-79.6257;180;Bottom;J5
101;;;91.1733;-90.8228;0;Bottom;Copper Fill302
102;;;58.1533;-33.622;0;Bottom;Copper Fill316
103;;;30.1117;-98.265;0;Bottom;Copper Fill236
104;;;78.5368;-27.7038;0;Bottom;Copper Fill223
105;;;20.0533;-36.162;0;Bottom;Copper Fill370
106;;;30.988;-102.697;0;Bottom;Copper Fill47
107;;;18.0594;-56.9773;0;Bottom;Copper Fill88
108;;;96.884;-0.864614;0;Bottom;TXT4
109;160;THT;62.0296;-70.9027;180;Bottom;R32
110;;;44.1833;-61.2572;0;Bottom;Copper Fill173
111;;300 mil [THT];68.3796;-36.5873;-90;Bottom;D5
112;;;77.3167;-55.6157;0;Bottom;Via2
113;;;14.2494;-40.4673;0;Bottom;Copper Fill161
114;;DIP (Dual Inline) [THT];74.7296;-82.3327;180;Bottom;IC1
115;;;52.2478;-77.2973;0;Bottom;Copper Fill309
116;;;30.2133;-103.472;0;Bottom;Copper Fill247
117;;;2.15138;-110.461;0;Bottom;TXT4
118;;;95.4278;-123.017;0;Bottom;Copper Fill60
119;;;36.7665;-7.3838;0;Bottom;Copper Fill375
120;;;53.8988;-123.017;0;Bottom;Copper Fill70
121;;;45.0088;-69.6773;0;Bottom;Copper Fill165
122;;;18.0594;-63.3273;0;Bottom;Copper Fill91
123;;;62.3316;-32.8473;0;Bottom;Copper Fill348
124;;;76.454;-74.7573;0;Bottom;Copper Fill297
125;;;57.2516;-105.186;0;Bottom;Copper Fill152
126;;;12.2936;-97.6173;0;Bottom;Copper Fill255
127;;THT;91.2396;-23.9127;0;Bottom;JP4
128;1k;THT;26.4696;-117.893;-90;Bottom;R19
129;;;54.0004;-131.907;0;Bottom;Copper Fill66
130;;;19.1516;-81.1073;0;Bottom;Copper Fill48
131;;;4.87971;-4.86262;0;Bottom;Hole5
132;;;76.454;-89.9973;0;Bottom;Copper Fill293
133;;;44.1833;-33.622;0;Bottom;Copper Fill41
134;;;20.0533;-82.0344;0;Bottom;Copper Fill250
135;;TO220 [THT];72.1896;-133.387;0;Bottom;Q3
136;;;22.1996;-22.6873;0;Bottom;Copper Fill180
137;;;29.464;-102.697;0;Bottom;Copper Fill248
138;;;95.0722;-58.2092;0;Bottom;Copper Fill214
139;;;95.0722;-81.0692;0;Bottom;Copper Fill200
140;;;11.1633;-96.5124;0;Bottom;Copper Fill253
141;;;81.0133;-48.862;0;Bottom;Copper Fill124
142;;;75.5904;-131.907;0;Bottom;Copper Fill73
143;;;70.0532;-88.4352;0;Bottom;Copper Fill11
144;;;45.0088;-62.0573;0;Bottom;Copper Fill175
145;;;42.9133;-45.1282;0;Bottom;Copper Fill230
146;;;20.0533;-36.162;0;Bottom;Copper Fill169
147;100k;THT;86.1596;-63.2827;180;Bottom;R38
148;;;35.2933;-31.9456;0;Bottom;Copper Fill344
149;;;18.7833;-57.7012;0;Bottom;Copper Fill294
150;680;THT;42.9796;-117.893;-90;Bottom;R15
151;;;73.3933;-32.098;0;Bottom;Copper Fill120
152;1k;THT;86.1596;-70.9027;180;Bottom;R30
153;;;45.4533;-27.018;0;Bottom;Copper Fill52
154;;;45.4533;-27.018;0;Bottom;Copper Fill256
155;;300 mil [THT];67.1096;-22.6681;90;Bottom;D13
156;680;THT;64.5696;-117.893;-90;Bottom;R12
157;;;53.0733;-123.843;0;Bottom;Copper Fill67
158;;;19.1516;-87.4573;0;Bottom;Copper Fill241
159;;;88.6333;-101.948;0;Bottom;Copper Fill130
160;;;49.2633;-31.9964;0;Bottom;Copper Fill258
161;;;96.2533;-131.006;0;Bottom;Copper Fill63
162;;;92.8116;-102.697;0;Bottom;Copper Fill122
163;;;50.546;-42.385;0;Bottom;Copper Fill30
164;;;63.2333;-33.7744;0;Bottom;Copper Fill141
165;;;46.8981;-101.29;0;Bottom;TXT2
166;160;THT;62.0296;-67.0927;0;Bottom;R31
167;;300 mil [THT];86.1596;-129.348;90;Bottom;D9
168;;;67.4488;-101.553;0;Bottom;TXT4
169;;;9.9441;-39.718;0;Bottom;Copper Fill134
170;;;27.4574;-127.069;0;Bottom;Copper Fill181
171;;;38.481;-100.653;0;Bottom;Copper Fill1
172;;;79.9592;-80.2564;0;Bottom;Copper Fill201
173;;;49.9364;-82.2884;0;Bottom;Copper Fill15
174;;;45.0088;-64.5973;0;Bottom;Copper Fill138
175;;;88.6333;-101.948;0;Bottom;Copper Fill351
176;100k;THT;74.7296;-117.893;-90;Bottom;R14
177;;;43.3578;-69.6773;0;Bottom;Copper Fill164
178;;;86.818;-0.864614;0;Bottom;TXT4
179;;;53.0733;-89.1972;0;Bottom;Copper Fill110
180;;;49.3013;-105;0;Bottom;TXT1
181;;;58.9788;-89.9973;0;Bottom;Copper Fill312
182;;THT;21.3896;-18.8327;0;Bottom;MPX4250A
183;;;74.6633;-132.834;0;Bottom;Copper Fill71
184;;;30.7594;-98.8873;0;Bottom;Copper Fill238
185;;;29.464;-98.8873;0;Bottom;Copper Fill39
186;100k;THT;53.1396;-117.893;-90;Bottom;R17
187;;;58.674;-58.2473;0;Bottom;Copper Fill361
188;;DIP (Dual Inline) [THT];74.7296;-67.0927;180;Bottom;IC2
189;;;31.922;-0.864567;0;Bottom;TXT4
190;;;96.448;-35.9101;0;Bottom;TXT4
191;;;44.1833;-32.098;0;Bottom;Copper Fill243
192;;3 mm [THT];20.6986;-44.2329;-90;Bottom;LED8
193;;5 mm [THT];37.8995;-132.554;0;Bottom;LED3
194;0.1µF;200 mil [THT, multilayer];45.5196;-25.1827;90;Bottom;C3
195;;;35.2933;-33.7744;0;Bottom;Copper Fill139
196;;;82.0115;-0.914567;0;Bottom;TXT4
197;10k;THT;35.3596;-59.4727;180;Bottom;R60
198;;;44.1833;-33.622;0;Bottom;Copper Fill242
199;;;2.38293;-97.3846;0;Bottom;TXT4
200;;;18.7833;-43.5788;0;Bottom;Copper Fill97
201;47µF;200 mil [THT, tantalum];82.3496;-100.113;90;Bottom;C14
202;;;77.597;-68.4073;0;Bottom;Copper Fill92
203;;;2.38265;-102.559;0;Bottom;TXT4
204;;;95.0722;-78.5292;0;Bottom;Copper Fill202
205;;;95.0722;-78.5292;0;Bottom;Copper Fill17
206;;;2.15138;-60.4086;0;Bottom;TXT4
207;;;2.5365;-70.9202;0;Bottom;TXT4
208;;;71.374;-26.4973;0;Bottom;Copper Fill177
209;;;64.1647;-99.3907;0;Bottom;TXT4
210;;;9.39521;-30.3567;0;Bottom;Hole1
211;;;90.3478;-78.5673;0;Bottom;Copper Fill305
212;;;30.2133;-33.622;0;Bottom;Copper Fill115
213;;;72.1233;-25.748;0;Bottom;Copper Fill176
214;;;15.0241;-39.718;0;Bottom;Copper Fill339
215;;;89.9697;-92.4926;0;Bottom;Hole7
216;;;53.4416;-58.1965;0;Bottom;Copper Fill145
217;;;9.9441;-39.718;0;Bottom;Copper Fill355
218;;;90.3478;-74.7573;0;Bottom;Copper Fill101
219;;;79.8097;-116.623;0;Bottom;Hole3
220;;;31.8516;-87.4573;0;Bottom;Copper Fill36
221;;;76.3778;-58.2473;0;Bottom;Copper Fill337
222;680;THT;35.3596;-55.6627;0;Bottom;R33
223;;;54.3433;-57.2948;0;Bottom;Copper Fill364
224;2.49k;THT;54.4096;-23.9127;90;Bottom;R3
225;;;29.0068;-113.784;0;Bottom;Copper Fill187
226;;;95.0722;-86.1492;0;Bottom;Copper Fill13
227;;;29.464;-98.8873;0;Bottom;Copper Fill237
228;;;95.0722;-70.9092;0;Bottom;Copper Fill20
229;;;58.1533;-104.285;0;Bottom;Copper Fill151
230;470;THT;69.6496;-53.1227;0;Bottom;R8
231;;;81.534;-102.697;0;Bottom;Copper Fill155
232;;;87.884;-102.697;0;Bottom;Copper Fill352
233;;;20.0533;-86.5556;0;Bottom;Copper Fill240
234;;;95.0722;-60.7492;0;Bottom;Copper Fill24
235;;;10.6934;-40.4673;0;Bottom;Copper Fill357
236;;;30.988;-102.697;0;Bottom;Copper Fill249
237;100k;THT;96.3196;-117.893;-90;Bottom;R11
238;0.1µF;200 mil [THT, multilayer];72.1896;-23.9127;90;Bottom;C9
239;;;96.2533;-48.5318;0;Bottom;Copper Fill35
240;;;95.4278;-123.017;0;Bottom;Copper Fill272
241;;;4.87971;-133.133;0;Bottom;Hole4
242;;;2.15138;-50.4368;0;Bottom;TXT4
243;1k;THT;69.6496;-117.893;-90;Bottom;R13
244;;;20.0533;-80.2056;0;Bottom;Copper Fill251
245;;;56.9468;-91.2546;0;Bottom;Copper Fill7
246;;;37.338;-27.7673;0;Bottom;Copper Fill315
247;;;88.6333;-103.472;0;Bottom;Copper Fill129
248;;;52.2478;-123.017;0;Bottom;Copper Fill69
249;;;50.6476;-62.8066;0;Bottom;Copper Fill211
250;;;96.2533;-123.843;0;Bottom;Copper Fill58
251;100k;THT;86.1596;-74.7127;180;Bottom;R36
252;1k;THT;86.1596;-67.0927;180;Bottom;R29
253;1k;THT;86.1596;-82.3327;180;Bottom;R23
254;10k;THT;83.6196;-22.6427;90;Bottom;R40
255;470;THT;75.9996;-22.6427;-90;Bottom;R22
256;;;40.4876;-67.0992;0;Bottom;Copper Fill207
257;;;50.6418;-68.3627;0;Bottom;Arduino Mega 2560
258;;;66.8234;-0.958547;0;Bottom;TXT4
259;;;50.1904;-32.8981;0;Bottom;Copper Fill259
260;;;18.0594;-50.6273;0;Bottom;Copper Fill299
261;;DIP (Dual Inline) [THT];82.3496;-35.3427;-90;Bottom;IC3
262;;;30.2133;-103.472;0;Bottom;Copper Fill45
263;100k;THT;58.2196;-84.8727;90;Bottom;R55
264;;;92.8116;-102.697;0;Bottom;Copper Fill325
265;;;49.2633;-33.8252;0;Bottom;Copper Fill257
266;;;91.2146;-30.4037;0;Bottom;TXT4
267;;;95.0722;-75.9892;0;Bottom;Copper Fill203
268;;3 mm [THT];20.6986;-50.5829;-90;Bottom;LED7
269;;;58.1533;-32.098;0;Bottom;Copper Fill118
270;;TO220 [THT];29.0096;-133.387;0;Bottom;Q4
271;;;36.2204;-32.8473;0;Bottom;Copper Fill346
272;;;75.4888;-123.017;0;Bottom;Copper Fill77
273;;;19.1516;-81.1073;0;Bottom;Copper Fill252
274;;;96.6216;-29.3294;0;Bottom;Copper Fill32
275;;;9.44235;-7.21443;0;Bottom;Hole2
276;;;19.304;-35.3873;0;Bottom;Copper Fill171
277;;5 mm [THT];59.4895;-132.554;0;Bottom;LED2
278;;;55.2704;-58.1965;0;Bottom;Copper Fill365
279;;;87.884;-102.697;0;Bottom;Copper Fill131
280;100k;THT;45.5196;-84.8727;90;Bottom;R48
281;;THT;48.0596;-65.8227;0;Bottom;IC5
282;;;35.2933;-33.7744;0;Bottom;Copper Fill343
283;;;52.2478;-77.2973;0;Bottom;Copper Fill105
284;;;54.3433;-59.1236;0;Bottom;Copper Fill363
285;;;10.033;-97.6173;0;Bottom;Copper Fill254
286;;THT;93.7796;-32.8027;-90;Bottom;JP3
287;;;22.1996;-22.6873;0;Bottom;Copper Fill377
288;;;71.7677;-7.3838;0;Bottom;Copper Fill269
289;;;94.6404;-102.697;0;Bottom;Copper Fill123
290;;;77.597;-83.6473;0;Bottom;Copper Fill84
291;680;THT;86.1596;-117.893;-90;Bottom;R9
292;;;30.099;-42.6136;0;Bottom;Copper Fill221
293;;;95.0722;-86.1492;0;Bottom;Copper Fill197
294;;;15.0241;-39.718;0;Bottom;Copper Fill160
295;;;36.7665;-9.6444;0;Bottom;Copper Fill178
296;;;64.1604;-32.8473;0;Bottom;Copper Fill143
297;;;74.6633;-132.834;0;Bottom;Copper Fill283
298;;;11.1633;-96.5124;0;Bottom;Copper Fill49
299;;;40.3733;-45.1282;0;Bottom;Copper Fill229
300;;;9.9441;-41.242;0;Bottom;Copper Fill133
301;;;45.0088;-67.1373;0;Bottom;Copper Fill342
302;;;45.0088;-64.5973;0;Bottom;Copper Fill359
303;;;67.0433;-19.8552;0;Bottom;Copper Fill146
304;;TO220 [THT];93.7796;-133.387;0;Bottom;Q1
305;;;74.168;-32.8473;0;Bottom;Copper Fill324
306;;300 mil [THT];35.3596;-36.5873;90;Bottom;D2
307;100k;THT;86.1596;-89.9527;180;Bottom;R35
308;;;35.814;-27.7673;0;Bottom;Copper Fill126
309;;;91.821;-36.5938;0;Bottom;Copper Fill31
310;;THT;53.1678;-101.383;180;Bottom;JP1
311;1µF;200 mil [THT, multilayer];74.7296;-89.9527;180;Bottom;C11
312;;;28.448;-41.7373;0;Bottom;Copper Fill107
313;;;76.9658;-0.952524;0;Bottom;TXT4
314;;;18.7833;-51.3512;0;Bottom;Copper Fill93
315;;;95.0722;-73.4492;0;Bottom;Copper Fill204
316;0.1µF;200 mil [THT, multilayer];36.6296;-25.1827;90;Bottom;C1
317;;;96.2533;-132.834;0;Bottom;Copper Fill62
318;;;10.033;-97.6173;0;Bottom;Copper Fill50
319;100k;THT;48.0596;-77.2527;180;Bottom;R49
320;;;97.0788;-123.017;0;Bottom;Copper Fill273
321;;;95.0722;-68.3692;0;Bottom;Copper Fill21
322;;;12.2936;-97.6173;0;Bottom;Copper Fill51
323;;;71.7677;-9.6444;0;Bottom;Copper Fill268
324;;;69.6495;-55.6627;0;Bottom;Via3
325;0.22µF;200 mil [THT, multilayer];30.2796;-35.3427;-90;Bottom;C2
326;;;42.9133;-43.4518;0;Bottom;Copper Fill231
327;;;9.1694;-40.4673;0;Bottom;Copper Fill356
328;1µF;200 mil [THT, multilayer];9.95962;-37.8827;90;Bottom;C20
329;;;74.6633;-131.006;0;Bottom;Copper Fill284
330;1k;THT;50.5996;-84.8727;90;Bottom;R58
331;;;95.0722;-83.6092;0;Bottom;Copper Fill198
332;;;15.0241;-41.242;0;Bottom;Copper Fill338
333;;;36.5633;-27.018;0;Bottom;Copper Fill125
334;;;36.5633;-28.542;0;Bottom;Copper Fill313
335;0.1µF;200 mil [THT, multilayer];62.0296;-58.2027;0;Bottom;C7
336;;;15.0397;-92.4926;0;Bottom;Hole8
337;;;15.7734;-40.4673;0;Bottom;Copper Fill162
338;;;18.7833;-57.7012;0;Bottom;Copper Fill86
339;;;95.0722;-50.5892;0;Bottom;Copper Fill28
340;;;14.2494;-40.4673;0;Bottom;Copper Fill340
341;;;30.1117;-98.265;0;Bottom;Copper Fill38
342;;;18.7833;-49.9288;0;Bottom;Copper Fill94
343;;;95.0722;-60.7492;0;Bottom;Copper Fill212
344;;;45.4533;-89.1972;0;Bottom;Copper Fill43
345;;;95.0722;-68.3692;0;Bottom;Copper Fill206
346;;;75.5904;-131.907;0;Bottom;Copper Fill285
347;;;96.2533;-123.843;0;Bottom;Copper Fill270
348;;;90.3478;-74.7573;0;Bottom;Copper Fill304
349;;;81.534;-102.697;0;Bottom;Copper Fill335
350;;;26.1493;-93.3882;0;Bottom;Copper Fill34
351;;;57.1843;-0.970304;0;Bottom;TXT4
352;;;18.7833;-62.6288;0;Bottom;Copper Fill296
353;;;83.5533;-38.3972;0;Bottom;Copper Fill308
354;;;45.0088;-69.6773;0;Bottom;Copper Fill369
355;;;84.8868;-76.294;0;Bottom;Copper Fill194
356;;;95.0722;-58.2092;0;Bottom;Copper Fill25
357;;;49.3268;-91.2546;0;Bottom;Copper Fill5
358;;;58.1533;-33.622;0;Bottom;Copper Fill117
359;;3 mm [THT];20.6986;-63.2829;-90;Bottom;LED5
360;;;43.3578;-64.5973;0;Bottom;Copper Fill358
361;;;43.3578;-64.5973;0;Bottom;Copper Fill137
362;;THT;64.4426;-7.42867;90;Bottom;J1
363;;;89.408;-102.697;0;Bottom;Copper Fill132
364;;;71.374;-26.4973;0;Bottom;Copper Fill368
365;;;79.1972;-56.2534;0;Bottom;Copper Fill215
366;;300 mil [THT];31.5496;-25.1573;-90;Bottom;D17
367;;;26.924;-41.7373;0;Bottom;Copper Fill310
368;;;95.0722;-50.5892;0;Bottom;Copper Fill219
369;2.49k;THT;42.9796;-18.8327;90;Bottom;R1
370;;;76.454;-89.9973;0;Bottom;Copper Fill85
371;;;30.988;-32.8473;0;Bottom;Copper Fill321
372;0.01µF;200 mil [THT, multilayer];15.0678;-37.8827;90;Bottom;C19
373;;;31.8516;-81.1073;0;Bottom;Copper Fill246
374;;;20.828;-35.3873;0;Bottom;Copper Fill172
375;;;15.7734;-40.4673;0;Bottom;Copper Fill341
376;;;95.0722;-83.6092;0;Bottom;Copper Fill14
377;;;51.8922;-91.2546;0;Bottom;Copper Fill6
378;;;91.9923;-0.864614;0;Bottom;TXT4
379;0.3µF;200 mil [THT, multilayer];20.1196;-37.8827;90;Bottom;C18
380;;3 mm [THT];20.6986;-56.9329;-90;Bottom;LED6
381;;;95.0468;-94.0232;0;Bottom;Copper Fill188
382;;;74.6633;-122.217;0;Bottom;Copper Fill287
383;;;91.1733;-62.5272;0;Bottom;Copper Fill306
384;;;2.52775;-75.8416;0;Bottom;TXT4
385;;;34.3916;-32.8473;0;Bottom;Copper Fill345
386;680;THT;39.1696;-50.5827;0;Bottom;R34
387;;;83.058;-102.697;0;Bottom;Copper Fill156
388;;300 mil [THT];49.3296;-54.4181;90;Bottom;D7
389;;5 mm [THT];81.0795;-132.554;0;Bottom;LED1
390;0.22µF;200 mil [THT, multilayer];59.4896;-53.1227;90;Bottom;C8
391;;;82.2833;-101.948;0;Bottom;Copper Fill154
392;;;20.0533;-88.3844;0;Bottom;Copper Fill239
393;750;THT;25.1996;-34.0727;-90;Bottom;R41
394;;;58.1533;-28.542;0;Bottom;Copper Fill166
395;1k;THT;72.1896;-58.2027;0;Bottom;R21
396;;;53.0733;-122.217;0;Bottom;Copper Fill281
397;;;97.1804;-131.907;0;Bottom;Copper Fill276
398;;;91.3337;-35.766;0;Bottom;TXT4
399;;;97.0788;-49.3573;0;Bottom;Copper Fill228
400;;;25.908;-102.697;0;Bottom;Copper Fill114
401;;;46.7868;-91.2546;0;Bottom;Copper Fill189
402;;;96.375;-30.5492;0;Bottom;TXT4
403;470;THT;50.5996;-22.6427;-90;Bottom;R4
404;;;95.0722;-91.2292;0;Bottom;Copper Fill195
405;160;THT;62.0296;-79.7927;90;Bottom;R25
406;100k;THT;86.1596;-78.5227;180;Bottom;R37
407;;300 mil [THT];17.5796;-103.948;90;Bottom;D15
408;;;50.9778;-67.1373;0;Bottom;Copper Fill328
409;;;46.9303;-0.970304;0;Bottom;TXT4
410;;;72.1233;-25.748;0;Bottom;Copper Fill367
411;;300 mil [THT];40.4396;-36.5873;-90;Bottom;D1
412;;;59.4233;-59.022;0;Bottom;Copper Fill168
413;10k;THT;34.0896;-20.1027;-90;Bottom;R54
414;;;53.0733;-132.834;0;Bottom;Copper Fill65
415;;TO220 [THT];35.3596;-85.8887;180;Bottom;Q6
416;;;58.1533;-89.1972;0;Bottom;Copper Fill108
417;;;67.0433;-18.0264;0;Bottom;Copper Fill147
418;;;46.1264;-82.2884;0;Bottom;Copper Fill199
419;;;31.8516;-81.1073;0;Bottom;Copper Fill44
420;;TO220 [THT];22.6596;-85.8887;180;Bottom;Q5
421;;;31.8516;-87.4573;0;Bottom;Copper Fill234
422;;300 mil [THT];79.8096;-22.6173;-90;Bottom;D14
423;;;74.6633;-123.843;0;Bottom;Copper Fill286
424;;;49.2633;-33.8252;0;Bottom;Copper Fill55
425;;;20.828;-35.3873;0;Bottom;Copper Fill373
426;;;96.2533;-122.217;0;Bottom;Copper Fill271
427;;;78.0288;-58.2473;0;Bottom;Copper Fill158
428;;;74.6633;-122.217;0;Bottom;Copper Fill75
429;;;25.1333;-103.472;0;Bottom;Copper Fill261
430;;;10.2362;-111.6;0;Bottom;Copper Fill184
431;;;91.1733;-90.8228;0;Bottom;Copper Fill99
432;;;56.7817;-9.6444;0;Bottom;Copper Fill119
433;;THT;10.2136;-99.9458;180;Bottom;J3
434;;;26.1493;-91.7118;0;Bottom;Copper Fill226
435;680;THT;21.3896;-117.893;-90;Bottom;R18
436;;;36.5561;-0.876324;0;Bottom;TXT4
437;;;83.5533;-38.3972;0;Bottom;Copper Fill103
438;;;63.2333;-33.7744;0;Bottom;Copper Fill347
439;;;60.198;-58.2473;0;Bottom;Copper Fill362
440;;;24.384;-102.697;0;Bottom;Copper Fill263
441;680;THT;23.9296;-60.7427;-90;Bottom;R26
442;;;18.7833;-64.0512;0;Bottom;Copper Fill89
443;;;15.5448;-112.743;0;Bottom;Copper Fill183
444;;;9.9441;-41.242;0;Bottom;Copper Fill354
445;;;29.464;-102.697;0;Bottom;Copper Fill46
446;;;96.2533;-122.217;0;Bottom;Copper Fill59
447;1µF;200 mil [THT, multilayer];74.7296;-74.7127;180;Bottom;C12
448;;;32.1818;-112.667;0;Bottom;Copper Fill186
449;0.22µF;200 mil [THT, multilayer];58.2196;-35.3427;-90;Bottom;C6
450;;;74.6633;-131.006;0;Bottom;Copper Fill72
451;;;32.7533;-86.5556;0;Bottom;Copper Fill233
452;;;96.2533;-132.834;0;Bottom;Copper Fill274
453;;;20.0533;-34.638;0;Bottom;Copper Fill170
454;;;25.1333;-101.948;0;Bottom;Copper Fill112
455;;;31.4833;-122.217;0;Bottom;Copper Fill266
