*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=speeduino pro NA6
*Date=15:00:24
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
44;;;52.4129;-91.0846;0;Bottom;Copper Fill650
45;;;70.4088;-75.6795;0;Bottom;Copper Fill607
46;;;92.9329;-88.6242;0;Bottom;TXT10
47;;;45.4961;-26.747;0;Bottom;Via54
48;47µF;B 3528 [SMD, tantalum];88.6762;-15.5471;90;Top;C15
49;;THT;45.4962;-56.592;0;Bottom;J36
50;;;70.6501;-12.1414;0;Bottom;Copper Fill237
51;;;13.0937;-28.2704;0;Bottom;Copper Fill627
52;10µF;D 7343 [SMD, tantalum];51.2111;-15.2921;-90;Top;C18
53;47µF;B 3528 [SMD, tantalum];88.0412;-23.167;90;Top;C16
54;;;36.5633;-21.9204;0;Bottom;Copper Fill160
55;;;57.5611;-45.162;0;Bottom;Via113
56;;;5.4911;-66.117;0;Bottom;Via65
57;;;83.6963;-10.0118;0;Bottom;Via92
58;;;47.7774;-72.5299;0;Bottom;Copper Fill293
59;;;28.3511;-73.102;0;Bottom;Via97
60;;;29.1084;-44.5899;0;Bottom;Copper Fill145
61;;THT;53.1162;-64.212;0;Bottom;J52
62;;;95.3262;-38.532;0;Bottom;Copper Fill110
63;;THT;55.6562;-54.052;0;Bottom;J59
64;;;5.4737;-65.7354;0;Bottom;Copper Fill181
65;;;46.7233;-38.6844;0;Bottom;Copper Fill202
66;;;5.4911;-54.687;0;Bottom;Via66
67;;;29.0068;-65.4814;0;Bottom;Copper Fill15
68;;;29.1084;-44.5899;0;Bottom;Copper Fill550
69;;sod-323;23.2712;-74.492;90;Top;U8
70;;;72.1614;-81.458;0;Bottom;Copper Fill1
71;10;0805 [SMD];18.5812;-26.112;180;Top;R44
72;;;46.7868;-55.3214;0;Bottom;Copper Fill432
73;;;95.0214;-69.2914;0;Bottom;Copper Fill356
74;;;68.0974;-50.2795;0;Bottom;Copper Fill319
75;;;96.0374;-14.1099;0;Bottom;Copper Fill197
76;;;64.5461;-75.007;0;Bottom;Via103
77;;;95.4024;-86.4999;0;Bottom;Copper Fill248
78;;;79.7814;-29.0324;0;Bottom;Copper Fill131
79;;;60.6425;-24.7652;0;Bottom;Copper Fill664
80;;;72.1233;-18.0088;0;Bottom;Copper Fill240
81;;;23.2711;-38.812;0;Bottom;Via26
82;;;60.842;-48.5839;0;Bottom;TXT8
83;;;68.3561;-24.207;0;Bottom;Via82
84;;;31.5468;-55.3214;0;Bottom;Copper Fill75
85;;;5.8928;-66.1799;0;Bottom;Copper Fill183
86;;;13.1111;-39.447;0;Bottom;Via117
87;;;29.0068;-52.7814;0;Bottom;Copper Fill441
88;;;5.4737;-55.1944;0;Bottom;Copper Fill573
89;;;34.6329;-20.9552;0;Bottom;Copper Fill630
90;;;97.282;-53.899;0;Bottom;Copper Fill440
91;;;30.2133;-67.6404;0;Bottom;Copper Fill250
92;;;63.3984;-18.3644;0;Bottom;Copper Fill525
93;1k;0805 [SMD];19.2162;-75.642;0;Top;R46
94;;;19.7735;-8.41265;90;Bottom;TXT20
95;;;24.5411;-20.3971;0;Bottom;Via109
96;;SO;22.0774;-89.612;-90;Top;IC3
97;;THT;11.8412;-5.79196;0;Bottom;LS1
98;;;64.7622;-61.3714;0;Bottom;TXT13
99;;;97.0788;-86.4999;0;Bottom;Copper Fill249
100;2k;0805 [SMD];53.5062;-91.5169;0;Top;R48
101;;;48.1584;-19.7995;0;Bottom;Copper Fill289
102;;;71.6788;-21.7299;0;Bottom;Copper Fill185
103;;;16.2861;-89.6121;0;Bottom;Via96
104;;;90.5811;-10.8721;0;Bottom;Via44
105;;;48.1584;-22.3395;0;Bottom;Copper Fill679
106;;;58.8311;-90.8821;0;Bottom;Via50
107;;THT;60.7362;-64.212;0;Bottom;J70
108;;THT;45.4962;-61.672;0;Bottom;J32
109;;;41.7068;-65.4814;0;Bottom;Copper Fill20
110;;;62.7253;-13.6146;0;Bottom;Copper Fill689
111;;;29.083;-29.8452;0;Bottom;Copper Fill500
112;;;23.9061;-23.572;0;Bottom;Via21
113;;;59.7154;-89.9162;0;Bottom;Copper Fill325
114;;;46.2788;-38.2399;0;Bottom;Copper Fill204
115;;;56.9468;-52.7814;0;Bottom;Copper Fill99
116;0.22µF;0805 [SMD, multilayer];61.7448;-24.207;0;Top;C8
117;;;28.2829;-14.9354;0;Bottom;Copper Fill314
118;;;57.5056;-34.9252;0;Bottom;Copper Fill490
119;;;46.7868;-62.9414;0;Bottom;Copper Fill36
120;;;48.6711;-19.7621;0;Bottom;Via124
121;;;70.8961;-75.642;0;Bottom;Via104
122;;THT;42.9562;-59.132;0;Bottom;J31
123;;0805 [SMD];22.0012;-8.72196;-90;Top;LED6
124;;;63.2714;-40.3862;0;Bottom;Copper Fill484
125;;;35.9029;-73.1776;0;Bottom;Copper Fill674
126;;;47.5869;-36.0174;0;Bottom;Copper Fill646
127;;;14.9733;-49.0984;0;Bottom;Copper Fill278
128;;;68.9356;-48.0316;0;Bottom;Copper Fill103
129;;;41.7068;-52.7814;0;Bottom;Copper Fill93
130;;;77.724;-32.5376;0;Bottom;Copper Fill458
131;;;56.2229;-19.0756;0;Bottom;Copper Fill303
132;;;5.0038;-54.7499;0;Bottom;Copper Fill178
133;2.4k;0805 [SMD];57.8061;-80.7219;180;Top;R10
134;;;93.4974;-81.7882;0;Bottom;Copper Fill333
135;1k;0805 [SMD];28.5961;-90.2469;180;Top;R17
136;;;76.5429;-63.1954;0;Bottom;Copper Fill593
137;;;78.5161;-50.877;0;Bottom;Via77
138;;;51.8668;-65.4814;0;Bottom;Copper Fill369
139;;;20.9804;-53.3656;0;Bottom;Copper Fill424
140;;;67.0814;-29.0324;0;Bottom;Copper Fill128
141;;;42.9133;-14.5544;0;Bottom;Copper Fill267
142;;;95.6613;-30.557;0;Bottom;Hole6
143;;;17.5561;-33.097;0;Bottom;Via35
144;;;59.4868;-60.4014;0;Bottom;Copper Fill404
145;;;80.4361;-46.8316;90;Bottom;MPX4250AP
146;;THT;40.4162;-56.592;0;Bottom;J24
147;;;18.1911;-15.3171;0;Bottom;Via23
148;;;34.0868;-60.4014;0;Bottom;Copper Fill46
149;;;69.6214;-34.8236;0;Bottom;Copper Fill506
150;;;47.1424;-38.2399;0;Bottom;Copper Fill205
151;;;56.9468;-65.4814;0;Bottom;Copper Fill26
152;;sot23-3;75.2463;-11.562;90;Top;Q1
153;;;39.1668;-60.4014;0;Bottom;Copper Fill48
154;;;15.6972;-11.0746;0;Bottom;Copper Fill542
155;;;90.5811;-20.3971;0;Bottom;Via53
156;;;36.6014;-29.0324;0;Bottom;Copper Fill118
157;;;10.5918;-61.0618;0;Bottom;Copper Fill390
158;;;8.8138;-5.8295;0;Bottom;Copper Fill231
159;;THT;32.7962;-61.672;0;Bottom;J1
160;;THT;50.5762;-59.132;0;Bottom;J49
161;;THT;48.0362;-61.672;0;Bottom;J38
162;;;95.0214;-64.2114;0;Bottom;Copper Fill373
163;;;41.7068;-62.9414;0;Bottom;Copper Fill34
164;;;78.5114;-11.6334;0;Bottom;Copper Fill540
165;;;44.3484;-45.8599;0;Bottom;Copper Fill174
166;;SO;21.925;-83.262;-90;Top;IC4
167;;;67.5386;-55.7786;0;Bottom;Copper Fill58
168;;;33.8836;-42.7992;0;Bottom;Copper Fill476
169;;;44.2468;-57.8614;0;Bottom;Copper Fill415
170;;;55.6768;-75.0826;0;Bottom;Copper Fill342
171;;;71.8312;-31.42;0;Bottom;Copper Fill111
172;;;29.0068;-60.4014;0;Bottom;Copper Fill44
173;;THT;40.4162;-54.052;0;Bottom;J23
174;0.1µF;0805 [SMD, multilayer];34.3111;-35.002;180;Top;C5
175;;;76.9874;-63.6399;0;Bottom;Copper Fill595
176;;;42.9133;-30.785;0;Bottom;Copper Fill662
177;;;44.2468;-55.3214;0;Bottom;Copper Fill431
178;;THT;50.5762;-66.752;0;Bottom;J77
179;;;39.3344;-45.0715;90;Bottom;TXT19
180;;;95.0214;-69.2914;0;Bottom;Copper Fill12
181;;;4.8133;-84.4044;0;Bottom;Copper Fill218
182;;;28.9052;-35.0395;0;Bottom;Copper Fill686
183;;;48.1076;-75.2096;0;Bottom;Copper Fill345
184;;;41.7068;-65.4814;0;Bottom;Copper Fill365
185;;;43.5102;-14.6814;0;Bottom;Copper Fill522
186;;;31.5468;-55.3214;0;Bottom;Copper Fill426
187;;;65.4304;-12.5732;0;Bottom;Copper Fill533
188;;;49.3014;-50.47;0;Bottom;Copper Fill469
189;;;49.3268;-57.8614;0;Bottom;Copper Fill417
190;;;14.9733;-10.4904;0;Bottom;Copper Fill696
191;4.7nF;0805 [SMD, multilayer];48.2811;-25.477;180;Top;C11
192;;THT;45.4962;-64.212;0;Bottom;J34
193;;;64.9986;-50.2795;0;Bottom;Copper Fill317
194;;;39.1668;-52.7814;0;Bottom;Copper Fill92
195;;THT;55.6562;-59.132;0;Bottom;J61
196;;;36.6268;-62.9414;0;Bottom;Copper Fill378
197;;;39.1668;-65.4814;0;Bottom;Copper Fill364
198;2.49k;0805 [SMD];20.3411;-37.542;180;Top;R1
199;;;58.9788;-36.9699;0;Bottom;Copper Fill165
200;;;72.1233;-22.1744;0;Bottom;Copper Fill579
201;;;64.5461;-76.912;0;Bottom;Via101
202;;;36.1188;-22.3395;0;Bottom;Copper Fill161
203;;;74.0029;-35.484;0;Bottom;Copper Fill151
204;;;85.0646;-76.886;0;Bottom;Copper Fill3
205;;;90.5811;-80.7221;0;Bottom;Via107
206;;;18.3388;-86.4999;0;Bottom;Copper Fill261
207;;;54.4068;-60.4014;0;Bottom;Copper Fill54
208;1k;0805 [SMD];28.5961;-81.3569;180;Top;R14
209;;;72.5678;-17.5643;0;Bottom;Copper Fill243
210;;;37.9984;-5.8295;0;Bottom;Copper Fill190
211;;THT;53.1162;-59.132;0;Bottom;J55
212;;;62.5729;-34.4426;0;Bottom;Copper Fill671
213;;;19.2024;-86.4999;0;Bottom;Copper Fill262
214;;;31.5468;-65.4814;0;Bottom;Copper Fill361
215;;;19.8374;-49.0095;0;Bottom;Copper Fill169
216;;;92.4433;-13.5892;0;Bottom;Copper Fill678
217;;;95.6611;-14.0471;0;Bottom;Via85
218;;;5.4737;-66.6244;0;Bottom;Copper Fill180
219;;;51.8414;-29.0324;0;Bottom;Copper Fill122
220;;;95.0214;-66.7514;0;Bottom;Copper Fill13
221;;;44.2468;-55.3214;0;Bottom;Copper Fill80
222;;;29.6211;-7.69706;0;Bottom;Via114
223;;;70.4088;-75.6795;0;Bottom;Copper Fill213
224;;;13.0937;-39.9544;0;Bottom;Copper Fill624
225;;;95.0214;-48.9714;0;Bottom;Copper Fill102
226;;;23.9061;-28.652;0;Bottom;Via33
227;;;77.3684;-10.5666;0;Bottom;Copper Fill543
228;;THT;53.1162;-61.672;0;Bottom;J50
229;;;41.275;-10.4142;0;Bottom;Copper Fill539
230;;;95.0214;-46.4314;0;Bottom;Copper Fill477
231;;;95.0214;-66.7514;0;Bottom;Copper Fill359
232;;;38.5111;-5.79206;0;Bottom;Via78
233;;;70.6963;-12.5121;0;Bottom;Via95
234;;;10.5664;-55.0166;0;Bottom;Copper Fill438
235;;;57.3786;-71.1456;0;Bottom;Copper Fill352
236;;;28.7274;-73.1395;0;Bottom;Copper Fill601
237;;;41.7068;-55.3214;0;Bottom;Copper Fill79
238;;;39.878;-26.2892;0;Bottom;Copper Fill511
239;;THT;32.7962;-54.052;0;Bottom;J4
240;;;54.5592;-44.628;0;Bottom;Copper Fill481
241;;;53.2638;-44.3232;0;Bottom;Copper Fill480
242;;;86.1361;-12.7771;0;Bottom;Via94
243;;;51.943;-91.5799;0;Bottom;Copper Fill651
244;;;71.6788;-17.5643;0;Bottom;Copper Fill628
245;;;10.9982;-73.8634;0;Bottom;Copper Fill347
246;;;59.4233;-36.5254;0;Bottom;Copper Fill164
247;;ayz0202;44.2262;-44.877;0;Top;S1
248;;;55.7784;-15.9895;0;Bottom;Copper Fill604
249;;;78.8924;-50.9399;0;Bottom;Copper Fill195
250;;;47.3329;-72.0854;0;Bottom;Copper Fill684
251;;;22.5933;-45.0344;0;Bottom;Copper Fill139
252;;;55.6006;-19.6979;0;Bottom;Copper Fill304
253;;;18.1737;-64.7448;0;Bottom;Copper Fill641
254;;;13.0937;-39.0654;0;Bottom;Copper Fill625
255;;;35.2933;-44.1454;0;Bottom;Copper Fill148
256;;;33.3629;-73.1776;0;Bottom;Copper Fill638
257;;;90.5129;-80.3404;0;Bottom;Copper Fill616
258;;;94.9198;-11.4175;0;Bottom;Copper Fill301
259;;v18za2p;56.2912;-15.952;-90;Bottom;U2
260;;;81.3054;-10.9222;0;Bottom;Copper Fill541
261;;;83.7184;-40.7799;0;Bottom;Copper Fill560
262;;;59.4233;-36.5254;0;Bottom;Copper Fill566
263;;;95.0214;-48.9714;0;Bottom;Copper Fill472
264;;;88.6761;-83.8971;0;Bottom;Via55
265;;;67.8688;-24.2699;0;Bottom;Copper Fill583
266;;;29.0068;-62.9414;0;Bottom;Copper Fill375
267;;THT;48.0362;-56.592;0;Bottom;J42
268;;;91.2876;-36.8302;0;Bottom;Copper Fill492
269;;;4.8133;-83.5154;0;Bottom;Copper Fill613
270;;;67.8688;-24.2699;0;Bottom;Copper Fill187
271;1k;0805 [SMD];58.1962;-74.617;90;Top;R42
272;;;75.3411;-52.147;0;Bottom;Via59
273;100k;0805 [SMD];35.9712;-74.617;90;Top;R19
274;;THT;76.6112;-68.657;90;Bottom;12v
275;;;33.2105;-40.6148;0;Bottom;Copper Fill663
276;;;36.5633;-22.784;0;Bottom;Copper Fill159
277;2.4k;0805 [SMD];25.8112;-12.532;-90;Top;R29
278;1k;0805 [SMD];61.7448;-14.0469;0;Top;R6
279;;;77.815;-93.7835;0;Bottom;TXT3
280;1k;0805 [SMD];19.2405;-56.592;180;Top;R37
281;;;27.8384;-73.1395;0;Bottom;Copper Fill207
282;;THT;58.1962;-61.672;0;Bottom;J62
283;;;31.5468;-57.8614;0;Bottom;Copper Fill60
284;;THT;55.6562;-66.752;0;Bottom;J79
285;;;95.0214;-43.8914;0;Bottom;Copper Fill105
286;;SO;47.96;-73.737;-90;Top;IC5
287;;;5.8928;-54.7499;0;Bottom;Copper Fill179
288;;;40.3733;-24.4604;0;Bottom;Copper Fill264
289;;;34.0661;-18.4921;0;Bottom;Via32
290;;;44.2468;-60.4014;0;Bottom;Copper Fill398
291;;THT;32.7962;-66.752;0;Bottom;J82
292;;THT;27.7162;-59.132;0;Bottom;5V
293;;;65.5574;-68.8342;0;Bottom;Copper Fill357
294;;;83.0834;-15.0751;0;Bottom;Copper Fill308
295;;;84.1629;-41.2244;0;Bottom;Copper Fill155
296;;;43.5911;-83.8971;0;Bottom;Via49
297;;;29.0068;-60.4014;0;Bottom;Copper Fill392
298;;;94.3864;-18.2374;0;Bottom;Copper Fill526
299;;;13.0937;-39.9544;0;Bottom;Copper Fill232
300;100k;0805 [SMD];37.2412;-15.707;-90;Top;R55
301;;;59.4868;-65.4814;0;Bottom;Copper Fill27
302;;;74.7014;-72.5934;0;Bottom;Copper Fill8
303;;;36.4998;-30.8104;0;Bottom;Copper Fill504
304;;;67.7211;-41.352;0;Bottom;Via84
305;;;84.1629;-40.3354;0;Bottom;Copper Fill559
306;;;23.7236;-16.0022;0;Bottom;Copper Fill529
307;1k;0805 [SMD];42.3212;-11.262;-90;Top;R24
308;;;18.8261;-86.4371;0;Bottom;Via67
309;;;70.6501;-13.0304;0;Bottom;Copper Fill236
310;;;97.282;-37.8462;0;Bottom;Copper Fill109
311;;;52.4764;-87.0968;0;Bottom;Copper Fill328
312;;;35.7378;-35.0395;0;Bottom;Copper Fill682
313;;;84.6074;-40.7799;0;Bottom;Copper Fill561
314;;;28.2829;-15.8244;0;Bottom;Copper Fill313
315;;;39.1668;-62.9414;0;Bottom;Copper Fill33
316;;;29.6211;-44.527;0;Bottom;Via40
317;;;75.692;-68.504;0;Bottom;Copper Fill354
318;;;88.1888;-87.1095;0;Bottom;Copper Fill228
319;100k;0805 [SMD];42.9562;-22.057;90;Top;R30
320;;sj_2s;73.6593;-25.4775;0;Bottom;SJ1
321;;;35.9711;-7.69706;0;Bottom;Via119
322;;;78.4733;-50.4954;0;Bottom;Copper Fill193
323;;;41.7957;-34.5696;0;Bottom;Copper Fill675
324;;;74.0711;-52.147;0;Bottom;Via58
325;;;49.3268;-62.9414;0;Bottom;Copper Fill37
326;;THT;60.7362;-54.052;0;Bottom;J71
327;;;41.7068;-55.3214;0;Bottom;Copper Fill430
328;;;67.6529;-50.724;0;Bottom;Copper Fill318
329;;;47.3329;-72.9744;0;Bottom;Copper Fill291
330;;;36.6268;-60.4014;0;Bottom;Copper Fill47
331;;;28.7274;-73.1395;0;Bottom;Copper Fill208
332;;;34.0614;-29.0324;0;Bottom;Copper Fill117
333;1µF;0805 [SMD, multilayer];66.0611;-37.542;180;Top;C20
334;;SO;55.6562;-43.7904;0;Top;IC6
335;;;29.0068;-55.3214;0;Bottom;Copper Fill425
336;;;54.4068;-62.9414;0;Bottom;Copper Fill385
337;;;29.5529;-44.1454;0;Bottom;Copper Fill144
338;;;38.8874;-5.8295;0;Bottom;Copper Fill191
339;;THT;96.2962;-87.707;180;Bottom;HC-05 B/T
340;;;73.6963;-14.0121;0;Bottom;Via91
341;;;74.0029;-35.484;0;Bottom;Copper Fill555
342;0.1µF;1206 [SMD, multilayer];92.4863;-23.217;-90;Top;C14
343;;;37.9984;-5.8295;0;Bottom;Copper Fill585
344;0.22µF;0805 [SMD, multilayer];40.8062;-40.082;0;Top;C10
345;470pF;0805 [SMD, multilayer];66.0651;-35.002;0;Top;C19
346;;;36.9824;-22.3395;0;Bottom;Copper Fill564
347;;;46.8884;-72.5299;0;Bottom;Copper Fill292
348;;THT;55.6562;-61.672;0;Bottom;J56
349;;;95.0214;-38.8114;0;Bottom;Copper Fill486
350;;;95.1484;-14.1099;0;Bottom;Copper Fill196
351;;THT;42.9562;-61.672;0;Bottom;J26
352;;;14.5796;-88.697;0;Bottom;Copper Fill323
353;;;49.0474;-19.7995;0;Bottom;Copper Fill290
354;;THT;55.6562;-51.512;0;Bottom;J57
355;;;74.0029;-34.6204;0;Bottom;Copper Fill556
356;;;21.7424;-82.6899;0;Bottom;Copper Fill277
357;;;49.0474;-22.3395;0;Bottom;Copper Fill258
358;;;34.0868;-62.9414;0;Bottom;Copper Fill31
359;;;95.0214;-56.5914;0;Bottom;Copper Fill72
360;;;36.1188;-22.3395;0;Bottom;Copper Fill563
361;;;28.9814;-50.47;0;Bottom;Copper Fill461
362;;;97.6122;-76.4542;0;Bottom;Copper Fill341
363;;;4.8133;-83.5154;0;Bottom;Copper Fill219
364;;;35.7124;-15.3799;0;Bottom;Copper Fill282
365;;sod-323;48.7911;-35.637;180;Top;U9
366;;;47.4011;-72.467;0;Bottom;Via72
367;;;56.2911;-48.337;0;Bottom;Via112
368;;;96.2533;-34.2394;0;Bottom;Copper Fill246
369;;48-pin 0.40/0.70;2.73247;-50.3582;180;Bottom;Part30
370;;;8.9916;-70.7138;0;Bottom;Copper Fill355
371;;THT;37.8762;-61.672;0;Bottom;J14
372;;;4.3688;-83.9599;0;Bottom;Copper Fill614
373;;;91.059;-13.8686;0;Bottom;Copper Fill537
374;;;39.1668;-57.8614;0;Bottom;Copper Fill63
375;;;30.6578;-80.9754;0;Bottom;Copper Fill337
376;;;98.0948;-41.8848;0;Bottom;Copper Fill106
377;;;21.4884;-83.8456;0;Bottom;Copper Fill335
378;;THT;42.9562;-64.212;0;Bottom;J28
379;;THT;35.3362;-66.752;0;Bottom;J81
380;;;46.7868;-62.9414;0;Bottom;Copper Fill382
381;470;0805 [SMD];34.295;-37.542;0;Top;R5
382;;;78.8924;-50.9399;0;Bottom;Copper Fill589
383;1k;0805 [SMD];53.1162;-74.617;90;Top;R40
384;;;87.2236;-10.2618;0;Bottom;Copper Fill545
385;;;55.6006;-34.9252;0;Bottom;Copper Fill489
386;;;72.1963;-17.5119;0;Bottom;Via74
387;;THT;35.3362;-51.512;0;Bottom;J9
388;;THT;40.4162;-64.212;0;Bottom;J22
389;;;87.8332;-65.6592;0;Bottom;Copper Fill14
390;10k;0805 [SMD];52.7261;-25.477;180;Top;R39
391;;THT;58.1962;-59.132;0;Bottom;J67
392;;;46.7233;-37.7954;0;Bottom;Copper Fill203
393;;;35.7124;-44.5899;0;Bottom;Copper Fill554
394;1k;0805 [SMD];28.5961;-87.7069;180;Top;R16
395;;;90.0684;-80.7595;0;Bottom;Copper Fill617
396;;;49.3268;-52.7814;0;Bottom;Copper Fill449
397;;;63.2333;-69.774;0;Bottom;Copper Fill609
398;;;68.2625;-72.6188;0;Bottom;Copper Fill654
399;;;30.48;-84.9886;0;Bottom;Copper Fill322
400;;;83.5025;-71.1456;0;Bottom;Copper Fill253
401;;;95.0214;-54.0514;0;Bottom;Copper Fill87
402;;THT;30.2562;-59.132;0;Bottom;GND
403;;;20.8026;-59.8426;0;Bottom;Copper Fill391
404;;;76.9874;-63.6399;0;Bottom;Copper Fill201
405;;;33.5788;-18.5295;0;Bottom;Copper Fill286
406;;;46.7868;-60.4014;0;Bottom;Copper Fill399
407;;;49.3268;-62.9414;0;Bottom;Copper Fill383
408;;;50.6184;-54.052;0;Bottom;Arduino Mega 2560
409;;;75.2348;-19.0883;0;Bottom;Copper Fill666
410;;;93.0723;-83.4412;0;Bottom;TXT10
411;;;16.2433;-90.094;0;Bottom;Copper Fill294
412;;;10.5029;-49.0984;0;Bottom;Copper Fill254
413;;;62.0014;-29.0324;0;Bottom;Copper Fill126
414;;;73.5584;-35.0395;0;Bottom;Copper Fill557
415;3.9k;0805 [SMD];61.7612;-16.5869;180;Top;R7
416;;;39.1668;-62.9414;0;Bottom;Copper Fill379
417;;;30.2133;-67.6404;0;Bottom;Copper Fill657
418;;;13.0937;-39.0654;0;Bottom;Copper Fill233
419;;;95.5929;-21.641;0;Bottom;Copper Fill283
420;;;26.2382;-7.7599;0;Bottom;Copper Fill634
421;;;46.7868;-55.3214;0;Bottom;Copper Fill81
422;;;41.7068;-57.8614;0;Bottom;Copper Fill64
423;;;49.9872;-50.0128;0;Bottom;Copper Fill498
424;;;48.6029;-22.784;0;Bottom;Copper Fill256
425;;;18.8261;-31.827;0;Bottom;Via63
426;;;35.2933;-45.0344;0;Bottom;Copper Fill147
427;2.4k;0805 [SMD];22.0012;-12.532;-90;Top;R27
428;;;16.6624;-89.6495;0;Bottom;Copper Fill296
429;;;54.4068;-52.7814;0;Bottom;Copper Fill451
430;;sod-323;43.4712;-90.8819;0;Top;D3
431;100k;0805 [SMD];41.0512;-74.617;90;Top;R21
432;;;71.0692;-12.5859;0;Bottom;Copper Fill239
433;;;23.2029;-73.1268;0;Bottom;Copper Fill643
434;;;68.3133;-23.8254;0;Bottom;Copper Fill582
435;;;13.0937;-18.1104;0;Bottom;Copper Fill699
436;;;22.1488;-44.5899;0;Bottom;Copper Fill141
437;;;39.1668;-65.4814;0;Bottom;Copper Fill19
438;;;56.2911;-15.9521;0;Bottom;Via99
439;1k;0805 [SMD];33.6761;-7.69693;180;Top;R53
440;;;53.7972;-19.4058;0;Bottom;Copper Fill514
441;;;19.2024;-31.8899;0;Bottom;Copper Fill171
442;;;76.6111;-63.577;0;Bottom;Via89
443;;;44.7929;-45.4154;0;Bottom;Copper Fill570
444;;;46.7868;-52.7814;0;Bottom;Copper Fill95
445;;;51.7398;-82.1946;0;Bottom;Copper Fill338
446;;;34.0868;-52.7814;0;Bottom;Copper Fill90
447;;THT;58.1962;-64.212;0;Bottom;J64
448;;;18.3388;-86.4999;0;Bottom;Copper Fill680
449;;;37.2411;-38.812;0;Bottom;Via28
450;;THT;45.4962;-51.512;0;Bottom;J33
451;;LQFP;79.9462;-17.7644;0;Top;IC7
452;;;83.2612;-47.295;0;Bottom;Copper Fill459
453;2.49k;0805 [SMD];27.4774;-37.542;180;Top;R3
454;;;42.9133;-13.6654;0;Bottom;Copper Fill268
455;;;52.197;-83.236;0;Bottom;Copper Fill340
456;;;40.9829;-73.1776;0;Bottom;Copper Fill670
457;120;0805 [SMD];57.1711;-25.477;180;Top;R50
458;;;21.3233;-82.2454;0;Bottom;Copper Fill276
459;;;95.5929;-21.641;0;Bottom;Copper Fill687
460;;;68.0974;-41.3895;0;Bottom;Copper Fill312
461;;;36.6268;-65.4814;0;Bottom;Copper Fill18
462;;;10.5664;-58.0646;0;Bottom;Copper Fill408
463;;0805 [SMD];48.4262;-88.3419;0;Top;LED4
464;;THT;35.3362;-56.592;0;Bottom;J12
