*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.3.1
*Date=21:45:52
*CreatedBy=Fritzing 0.9.2b.11.19.8d2d5970658f0bed09c661c9ea9a515b5f40f44c
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
171;;;29.0068;-113.784;0;Bottom;Copper Fill212
172;;;90.3224;-74.7573;0;Bottom;Copper Fill357
173;;;18.7833;-64.0766;0;Bottom;Copper Fill114
174;;;76.454;-36.6573;0;Bottom;Copper Fill57
175;;;78.2828;-54.323;0;Bottom;Copper Fill240
176;;;50.9778;-42.3596;0;Bottom;Copper Fill31
177;;;74.6633;-123.868;0;Bottom;Copper Fill99
178;;;32.7533;-88.4098;0;Bottom;Copper Fill289
179;;;72.6186;-32.8473;0;Bottom;Copper Fill145
180;;300 mil [THT];21.3896;-129.348;90;Bottom;D12
181;0.22µF;200 mil [THT, multilayer];44.2496;-35.3427;-90;Bottom;C4
182;;;43.3324;-64.5973;0;Bottom;Copper Fill161
183;;;66.8234;-0.958547;0;Bottom;TXT4
184;;;71.3486;-26.4973;0;Bottom;Copper Fill414
185;;;88.6333;-103.497;0;Bottom;Copper Fill153
186;;;18.7833;-45.0266;0;Bottom;Copper Fill121
187;;;50.6222;-62.8574;0;Bottom;Copper Fill237
188;680;THT;35.3596;-55.6627;0;Bottom;R33
189;;;42.9133;-43.4264;0;Bottom;Copper Fill278
190;;;95.0468;-91.2292;0;Bottom;Copper Fill10
191;;;91.2146;-30.4037;0;Bottom;TXT4
192;;;15.0241;-39.6926;0;Bottom;Copper Fill179
193;;;36.7665;-7.3584;0;Bottom;Copper Fill424
194;;;25.9334;-102.697;0;Bottom;Copper Fill320
195;;;14.224;-40.4673;0;Bottom;Copper Fill390
196;;;46.9303;-0.970304;0;Bottom;TXT4
197;;;82.2833;-101.923;0;Bottom;Copper Fill188
198;680;THT;42.9796;-117.893;-90;Bottom;R15
199;;;2.16718;-125.423;0;Bottom;TXT4
200;;;59.4741;-68.9026;0;Bottom;Copper Fill270
201;;5 mm [THT];59.4895;-132.554;0;Bottom;LED2
202;;;64.1647;-99.3907;0;Bottom;TXT4
203;;;95.0468;-50.5892;0;Bottom;Copper Fill29
204;;;88.8492;-70.4774;0;Bottom;Copper Fill9
205;;;88.7277;-59.4727;0;Bottom;Via7
206;;300 mil [THT];49.3296;-54.4181;90;Bottom;D7
207;;;2.5365;-70.9202;0;Bottom;TXT4
208;470;THT;50.5996;-22.6427;-90;Bottom;R4
209;;;91.1733;-62.5018;0;Bottom;Copper Fill359
210;;;73.8124;-123.017;0;Bottom;Copper Fill101
211;;;9.9441;-41.2674;0;Bottom;Copper Fill400
212;;;18.034;-44.2773;0;Bottom;Copper Fill355
213;;;72.1233;-25.7226;0;Bottom;Copper Fill413
214;;;88.6333;-101.923;0;Bottom;Copper Fill397
215;;;96.2533;-48.5064;0;Bottom;Copper Fill58
216;;;74.6633;-123.868;0;Bottom;Copper Fill340
217;;;26.1493;-93.4136;0;Bottom;Copper Fill35
218;;;58.6486;-55.7073;0;Bottom;Copper Fill375
219;;;53.0733;-132.86;0;Bottom;Copper Fill331
220;;;55.2958;-58.1965;0;Bottom;Copper Fill411
221;;;59.4741;-68.9026;0;Bottom;Copper Fill51
222;100k;THT;58.2196;-84.8727;90;Bottom;R55
223;;;91.3337;-35.766;0;Bottom;TXT4
224;;;72.1233;-25.7226;0;Bottom;Copper Fill198
225;;;15.0241;-41.2674;0;Bottom;Copper Fill388
226;;;15.4686;-112.641;0;Bottom;Copper Fill208
227;;DIP (Dual Inline) [THT];74.7296;-82.3327;180;Bottom;IC1
228;;;32.3342;-123.017;0;Bottom;Copper Fill316
229;1k;THT;91.2396;-117.893;-90;Bottom;R10
230;0.01µF;200 mil [THT, multilayer];15.0678;-37.8827;90;Bottom;C19
231;1k;THT;72.1896;-58.2027;0;Bottom;R21
232;;;49.3776;-60.2412;0;Bottom;Copper Fill239
233;;;95.0468;-70.9092;0;Bottom;Copper Fill232
234;;;52.2224;-123.017;0;Bottom;Copper Fill94
235;;;20.0533;-82.0598;0;Bottom;Copper Fill297
236;;;32.1818;-112.667;0;Bottom;Copper Fill211
237;;;18.7833;-43.5534;0;Bottom;Copper Fill122
238;0.22µF;200 mil [THT, multilayer];73.4596;-35.3427;-90;Bottom;C10
239;;;41.6375;-0.864567;0;Bottom;TXT4
240;;;2.52775;-75.8416;0;Bottom;TXT4
241;;;59.944;-68.4073;0;Bottom;Copper Fill273
242;;;19.2786;-35.3873;0;Bottom;Copper Fill418
243;;;95.0468;-73.4492;0;Bottom;Copper Fill20
244;5V;TO220 [THT];95.3036;-102.653;90;Bottom;U1
245;2.49k;THT;54.4096;-23.9127;90;Bottom;R3
246;;;53.0733;-76.4718;0;Bottom;Copper Fill128
247;;;20.447;-22.6873;0;Bottom;Copper Fill201
248;;;18.7833;-51.3766;0;Bottom;Copper Fill118
249;;;88.1888;-59.5173;0;Bottom;Copper Fill264
250;;;88.6841;-53.6626;0;Bottom;Copper Fill47
251;;;45.0342;-69.6773;0;Bottom;Copper Fill184
252;;;90.3224;-89.9973;0;Bottom;Copper Fill124
253;;;30.6324;-123.017;0;Bottom;Copper Fill107
254;;;96.2533;-122.192;0;Bottom;Copper Fill84
255;;v18za2p;26.4696;-98.8427;0;Bottom;U2
256;470;THT;75.9996;-22.6427;-90;Bottom;R22
257;;;25.9334;-102.697;0;Bottom;Copper Fill138
258;;;31.8262;-87.4573;0;Bottom;Copper Fill63
259;;;44.6786;-27.7673;0;Bottom;Copper Fill78
260;;;53.0733;-123.868;0;Bottom;Copper Fill334
261;;;24.3586;-102.697;0;Bottom;Copper Fill319
262;;;40.3352;-128.593;0;Bottom;Copper Fill204
263;160;THT;62.0296;-70.9027;180;Bottom;R32
264;;;30.1244;-42.639;0;Bottom;Copper Fill249
265;100k;THT;96.3196;-117.893;-90;Bottom;R11
266;;;71.7677;-9.6698;0;Bottom;Copper Fill82
267;;;95.0468;-53.1292;0;Bottom;Copper Fill28
268;;;97.2058;-131.907;0;Bottom;Copper Fill89
269;680;THT;64.5696;-117.893;-90;Bottom;R12
270;;;45.4533;-89.1718;0;Bottom;Copper Fill303
271;;;70.4088;-100.157;0;Bottom;Copper Fill257
272;;;44.1833;-70.5282;0;Bottom;Copper Fill182
273;;;95.0468;-81.0692;0;Bottom;Copper Fill17
274;;;89.154;-53.1673;0;Bottom;Copper Fill50
275;;;88.1888;-68.4073;0;Bottom;Copper Fill261
276;1k;THT;86.1596;-86.1427;180;Bottom;R24
277;;;67.0433;-18.001;0;Bottom;Copper Fill169
278;;;83.5533;-38.3718;0;Bottom;Copper Fill127
279;;;75.9841;-37.1526;0;Bottom;Copper Fill55
280;;;64.5697;-48.0427;0;Bottom;Hole10
281;;;56.7817;-9.6698;0;Bottom;Copper Fill143
282;;;92.7862;-102.697;0;Bottom;Copper Fill146
283;;;9.9441;-41.2674;0;Bottom;Copper Fill157
284;;;46.7741;-9.6698;0;Bottom;Copper Fill172
285;;;31.0134;-102.697;0;Bottom;Copper Fill68
286;;;9.144;-40.4673;0;Bottom;Copper Fill402
287;;;89.4334;-102.697;0;Bottom;Copper Fill399
288;;;95.0468;-91.2292;0;Bottom;Copper Fill222
289;;;36.5633;-28.5674;0;Bottom;Copper Fill370
290;;;49.3013;-105;0;Bottom;TXT1
291;;;89.9697;-92.4926;0;Bottom;Hole7
292;;;30.7848;-98.8873;0;Bottom;Copper Fill285
293;;;18.7833;-62.6034;0;Bottom;Copper Fill115
294;;;75.9841;-37.1526;0;Bottom;Copper Fill274
295;;;59.0042;-89.9973;0;Bottom;Copper Fill365
296;;;95.0468;-53.1292;0;Bottom;Copper Fill246
297;;;76.454;-36.6573;0;Bottom;Copper Fill276
298;;;81.0133;-48.8874;0;Bottom;Copper Fill380
299;;;95.0468;-63.2892;0;Bottom;Copper Fill24
300;;;43.3324;-67.1373;0;Bottom;Copper Fill151
301;;300 mil [THT];58.2196;-101.357;-90;Bottom;D16
302;;;31.4833;-123.868;0;Bottom;Copper Fill314
303;;;20.0533;-34.6126;0;Bottom;Copper Fill417
304;;;49.276;-107.638;0;Bottom;Copper Fill3
305;;;40.3733;-45.1536;0;Bottom;Copper Fill281
306;;;71.7677;-7.3584;0;Bottom;Copper Fill323
307;;;82.0115;-0.914567;0;Bottom;TXT4
308;;;49.9618;-82.3138;0;Bottom;Copper Fill16
309;;;59.944;-68.4073;0;Bottom;Copper Fill54
310;470;THT;62.0296;-22.6427;-90;Bottom;R6
311;;;45.0342;-64.5973;0;Bottom;Copper Fill162
312;;;95.0468;-78.5292;0;Bottom;Copper Fill229
313;;;64.5697;-64.5527;0;Bottom;Hole9
314;;;31.4833;-122.192;0;Bottom;Copper Fill315
315;100k;THT;86.1596;-74.7127;180;Bottom;R36
316;;;54.4068;-91.2546;0;Bottom;Copper Fill219
317;;;92.7862;-102.697;0;Bottom;Copper Fill378
318;100k;THT;53.1396;-84.8727;90;Bottom;R56
319;;THT;10.2136;-99.9458;180;Bottom;J3
320;;;76.4286;-89.9973;0;Bottom;Copper Fill110
321;;;46.2534;-27.7673;0;Bottom;Copper Fill79
322;;;18.7452;-128.593;0;Bottom;Copper Fill203
323;;;96.3197;-44.2327;0;Bottom;Hole6
324;;;87.8586;-102.697;0;Bottom;Copper Fill155
325;;;70.9041;-100.653;0;Bottom;Copper Fill36
326;;;32.4358;-131.907;0;Bottom;Copper Fill346
327;;;88.1888;-53.1673;0;Bottom;Copper Fill268
328;;;95.0468;-70.9092;0;Bottom;Copper Fill21
329;;;52.2224;-77.2973;0;Bottom;Copper Fill362
330;;;30.2133;-103.497;0;Bottom;Copper Fill66
331;;;70.9477;-100.113;0;Bottom;Via9
332;;;18.034;-50.6273;0;Bottom;Copper Fill120
333;;;2.15138;-120.433;0;Bottom;TXT4
334;0.1µF;200 mil [THT, multilayer];72.1896;-23.9127;90;Bottom;C9
335;;;75.9841;-36.1874;0;Bottom;Copper Fill56
336;;;58.6486;-58.2473;0;Bottom;Copper Fill407
337;;;18.7833;-43.5534;0;Bottom;Copper Fill354
338;0.1µF;200 mil [THT, multilayer];58.2196;-25.1827;90;Bottom;C5
339;;;74.6633;-122.192;0;Bottom;Copper Fill100
340;;;70.0278;-88.4352;0;Bottom;Copper Fill11
341;;;45.4533;-26.9926;0;Bottom;Copper Fill309
342;;;19.1262;-87.4573;0;Bottom;Copper Fill288
343;;;25.1333;-103.497;0;Bottom;Copper Fill135
344;;;45.0342;-67.1373;0;Bottom;Copper Fill392
345;100k;THT;53.1396;-117.893;-90;Bottom;R17
346;;;19.1262;-81.1073;0;Bottom;Copper Fill69
347;;;15.0397;-92.4926;0;Bottom;Hole8
348;;;58.1533;-33.6474;0;Bottom;Copper Fill366
349;;;25.1333;-103.497;0;Bottom;Copper Fill317
350;;;58.1533;-26.9926;0;Bottom;Copper Fill186
351;;;59.1058;-105.186;0;Bottom;Copper Fill175
352;10k;THT;35.3596;-59.4727;180;Bottom;R60
353;;;74.6633;-130.98;0;Bottom;Copper Fill97
354;;;18.034;-44.2773;0;Bottom;Copper Fill123
355;;;58.1533;-89.1718;0;Bottom;Copper Fill132
356;;300 mil [THT];63.2996;-36.5873;90;Bottom;D6
357;;;52.2224;-77.2973;0;Bottom;Copper Fill129
358;;;88.6841;-52.6974;0;Bottom;Copper Fill267
359;;TO220 [THT];29.0096;-133.387;0;Bottom;Q4
360;;;88.1888;-59.5173;0;Bottom;Copper Fill45
361;;;71.5782;-0.958547;0;Bottom;TXT4
362;;;20.8534;-35.3873;0;Bottom;Copper Fill194
363;1k;THT;48.0596;-84.8727;90;Bottom;R50
364;;;75.6158;-131.907;0;Bottom;Copper Fill339
365;;;48.3362;-32.8981;0;Bottom;Copper Fill76
366;;;53.0733;-122.192;0;Bottom;Copper Fill335
367;;;58.1533;-104.259;0;Bottom;Copper Fill384
368;;;95.0468;-65.8292;0;Bottom;Copper Fill23
369;;;70.9041;-99.6874;0;Bottom;Copper Fill256
370;;;30.2133;-33.6474;0;Bottom;Copper Fill139
371;;;96.2533;-48.5064;0;Bottom;Copper Fill279
372;1k;THT;86.1596;-70.9027;180;Bottom;R30
373;;;96.647;-29.304;0;Bottom;Copper Fill33
374;10k;THT;86.1596;-22.6427;90;Bottom;R39
375;0.22µF;200 mil [THT, multilayer];59.4896;-53.1227;90;Bottom;C8
376;1µF;200 mil [THT, multilayer];9.95962;-37.8827;90;Bottom;C20
377;;;82.3468;-45.1028;0;Bottom;Copper Fill248
378;;;2.15138;-45.5449;0;Bottom;TXT4
379;;;22.225;-22.6873;0;Bottom;Copper Fill426
380;;300 mil [THT];35.3596;-36.5873;90;Bottom;D2
381;;;83.5152;-128.669;0;Bottom;Copper Fill1
382;750;THT;25.1996;-34.0727;-90;Bottom;R41
383;;TO220 [THT];35.3596;-79.5387;180;Bottom;Q7
384;160;THT;62.0296;-79.7927;90;Bottom;R25
385;680;THT;23.9296;-60.7427;-90;Bottom;R26
386;;;49.2633;-33.8506;0;Bottom;Copper Fill306
387;;;84.8868;-76.3194;0;Bottom;Copper Fill221
388;;;70.9041;-99.6874;0;Bottom;Copper Fill37
389;;;12.319;-97.6173;0;Bottom;Copper Fill302
390;;;20.0533;-86.5302;0;Bottom;Copper Fill287
391;;;26.1493;-93.4136;0;Bottom;Copper Fill253
392;;;66.1162;-18.9281;0;Bottom;Copper Fill170
393;;;73.3933;-32.0726;0;Bottom;Copper Fill144
394;;;59.0042;-89.9973;0;Bottom;Copper Fill133
395;;;96.2533;-122.192;0;Bottom;Copper Fill325
396;;;19.2786;-35.3873;0;Bottom;Copper Fill193
397;;;2.52775;-81.0157;0;Bottom;TXT4
398;;;29.4386;-102.697;0;Bottom;Copper Fill295
399;;;90.3224;-78.5673;0;Bottom;Copper Fill358
400;;;27.4574;-127.119;0;Bottom;Copper Fill206
401;;;58.9788;-68.4073;0;Bottom;Copper Fill272
402;;;45.4533;-89.1718;0;Bottom;Copper Fill73
403;;;11.1633;-96.487;0;Bottom;Copper Fill300
404;680;THT;21.3896;-117.893;-90;Bottom;R18
405;;;2.15138;-50.4368;0;Bottom;TXT4
406;;;74.6633;-130.98;0;Bottom;Copper Fill338
407;;300 mil [THT];49.3296;-36.6381;90;Bottom;D4
408;;;10.7188;-40.4673;0;Bottom;Copper Fill403
409;;;63.2333;-33.7998;0;Bottom;Copper Fill394
410;100k;THT;31.5496;-117.893;-90;Bottom;R20
411;;;32.4358;-131.907;0;Bottom;Copper Fill104
412;;;15.7988;-40.4673;0;Bottom;Copper Fill391
413;;;45.0342;-69.6773;0;Bottom;Copper Fill415
414;;;90.3224;-78.5673;0;Bottom;Copper Fill126
415;;;29.4386;-98.8873;0;Bottom;Copper Fill284
416;;;54.0258;-131.907;0;Bottom;Copper Fill333
417;;;18.7833;-62.6034;0;Bottom;Copper Fill350
418;;;59.1058;-105.186;0;Bottom;Copper Fill386
419;;;45.0342;-62.0573;0;Bottom;Copper Fill423
420;;;12.319;-97.6173;0;Bottom;Copper Fill72
421;1k;THT;50.5996;-84.8727;90;Bottom;R58
422;;;18.7833;-49.9034;0;Bottom;Copper Fill352
423;;;35.2933;-33.7998;0;Bottom;Copper Fill80
424;;;79.1718;-56.228;0;Bottom;Copper Fill244
425;;;15.7988;-40.4673;0;Bottom;Copper Fill181
426;;;9.9441;-39.6926;0;Bottom;Copper Fill401
427;;;49.9872;-69.0804;0;Bottom;Copper Fill252
428;;;49.3268;-91.2546;0;Bottom;Copper Fill217
429;;;96.2533;-130.98;0;Bottom;Copper Fill88
430;;;95.0468;-75.9892;0;Bottom;Copper Fill19
431;;;59.4868;-93.566;0;Bottom;Copper Fill214
432;;;83.0834;-102.697;0;Bottom;Copper Fill190
433;;;75.9841;-36.1874;0;Bottom;Copper Fill275
434;;THT;91.2396;-23.9127;0;Bottom;JP4
435;;THT;10.2418;-79.5457;180;Bottom;J5
436;;;57.2262;-105.186;0;Bottom;Copper Fill385
437;;;72.1233;-27.2974;0;Bottom;Copper Fill412
438;;;2.52775;-85.8135;0;Bottom;TXT4
439;;;53.9242;-123.017;0;Bottom;Copper Fill95
440;;;74.6633;-132.86;0;Bottom;Copper Fill96
441;;;58.1533;-89.1718;0;Bottom;Copper Fill364
442;;;18.7833;-56.2534;0;Bottom;Copper Fill349
443;;;45.0342;-62.0573;0;Bottom;Copper Fill197
444;;;18.4404;-111.625;0;Bottom;Copper Fill210
445;;5 mm [THT];37.8995;-132.554;0;Bottom;LED3
446;;;95.0468;-81.0692;0;Bottom;Copper Fill227
447;;;77.5716;-68.4073;0;Bottom;Copper Fill117
448;;300 mil [THT];54.4096;-36.5873;-90;Bottom;D3
449;;;95.0468;-83.6092;0;Bottom;Copper Fill15
450;;;2.38293;-97.3846;0;Bottom;TXT4
451;;;95.4024;-123.017;0;Bottom;Copper Fill326
452;;;59.5177;-68.3627;0;Bottom;Via5
453;;;71.7677;-9.6698;0;Bottom;Copper Fill322
454;;;74.6633;-122.192;0;Bottom;Copper Fill341
455;;;83.0834;-102.697;0;Bottom;Copper Fill422
456;;;53.4162;-58.1965;0;Bottom;Copper Fill167
457;;300 mil [THT];31.5496;-25.1573;-90;Bottom;D17
