*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.3
*Date=12:15:53
*CreatedBy=Fritzing 0.9.3b.04.19.5c895d327c44a3114e5fcc9d8260daf0cbb52806
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
67;;;8.6614;-38.1764;0;Bottom;Copper Fill461
68;;;21.3614;-13.4114;0;Bottom;Copper Fill169
69;;;96.8629;-33.6044;0;Bottom;Copper Fill633
70;;300 mil [THT];63.9112;-88.3166;-90;Bottom;D16
71;;;1.87995;-8.91036;0;Bottom;TXT11
72;;;58.674;-14.7195;0;Bottom;Copper Fill342
73;;THT;7.3962;-31.827;0;Bottom;J52
74;;;42.9133;-41.834;0;Bottom;Copper Fill203
75;;THT;12.4762;-24.207;0;Bottom;J24
76;;;57.4294;-32.4868;0;Bottom;Copper Fill480
77;;;21.3614;-53.772;0;Bottom;Copper Fill58
78;1k;THT;22.6362;-85.167;180;Bottom;R19
79;;;6.604;-45.8599;0;Bottom;Copper Fill732
80;;;63.7032;-88.0366;0;Bottom;Copper Fill378
81;;;3.81;-7.6964;0;Bottom;Copper Fill184
82;;;6.1214;-25.4764;0;Bottom;Copper Fill126
83;;;22.1488;-83.2995;0;Bottom;Copper Fill332
84;;;6.1214;-12.7764;0;Bottom;Copper Fill170
85;;;13.7414;-33.0964;0;Bottom;Copper Fill109
86;;;54.7624;-42.6595;0;Bottom;Copper Fill581
87;;;15.7988;-44.5899;0;Bottom;Copper Fill232
88;;;40.4161;-91.5171;0;Bottom;Via23
89;;;9.9361;-49.607;0;Bottom;Via36
90;;;54.3433;-43.104;0;Bottom;Copper Fill578
91;;;13.7414;-25.4764;0;Bottom;Copper Fill513
92;;THT;9.9362;-36.907;0;Bottom;J35
93;;;8.6614;-30.5564;0;Bottom;Copper Fill115
94;;;6.1214;-25.4764;0;Bottom;Copper Fill510
95;;;84.2311;-40.717;0;Bottom;Via8
96;;SO16;82.3262;-69.927;90;Bottom;DRV8825
97;100k;THT;37.2412;-87.707;0;Bottom;R14
98;;;8.6614;-20.3964;0;Bottom;Copper Fill527
99;;;22.5933;-82.8804;0;Bottom;Copper Fill702
100;;;31.5214;-64.567;0;Bottom;Copper Fill395
101;;;6.1214;-35.6364;0;Bottom;Copper Fill100
102;;;94.1324;-33.1599;0;Bottom;Copper Fill717
103;;;39.8272;-42.0499;0;Bottom;Copper Fill308
104;;;69.2404;-58.598;0;Bottom;Copper Fill49
105;;;18.4658;-70.6884;0;Bottom;Copper Fill34
106;;;13.7414;-15.3164;0;Bottom;Copper Fill541
107;;;3.7338;-67.4499;0;Bottom;Copper Fill199
108;;;25.3492;-13.5384;0;Bottom;Copper Fill165
109;;;75.1332;-9.576;0;Bottom;Copper Fill174
110;;;17.3736;-33.198;0;Bottom;Copper Fill85
111;;;98.1329;-52.4004;0;Bottom;Copper Fill726
112;;;8.6614;-12.7764;0;Bottom;Copper Fill546
113;;;13.7414;-22.9364;0;Bottom;Copper Fill521
114;;;58.674;-14.7195;0;Bottom;Copper Fill708
115;;;80.4211;-10.2371;0;Bottom;Via24
116;;;72.8011;-44.527;0;Bottom;Via28
117;;;11.2014;-17.8564;0;Bottom;Copper Fill154
118;;;51.5874;-75.0699;0;Bottom;Copper Fill243
119;;;66.3829;-37.5414;0;Bottom;Copper Fill274
120;;;33.8074;-37.5795;0;Bottom;Copper Fill591
121;;;4.2037;-67.8944;0;Bottom;Copper Fill568
122;;;86.6902;-93.9675;0;Bottom;Copper Fill347
123;;computer-peripheral-power;31.5262;-64.212;90;Bottom;J5
124;0.22µF;200 mil [THT, multilayer];62.0062;-23.572;-90;Bottom;C6
125;;;73.1774;-38.2399;0;Bottom;Copper Fill210
126;;3 mm [THT];46.1313;-89.668;0;Bottom;LED1
127;;;80.3529;-10.7444;0;Bottom;Copper Fill598
128;;;86.0933;-94.5898;0;Bottom;Copper Fill710
129;;;95.0214;-50.2414;0;Bottom;Copper Fill66
130;;;31.4833;-9.2204;0;Bottom;Copper Fill202
131;;;7.3533;-46.5838;0;Bottom;Copper Fill362
132;;;44.1833;-37.77;0;Bottom;Copper Fill698
133;;;44.1833;-20.3456;0;Bottom;Copper Fill302
134;;;6.1214;-28.0164;0;Bottom;Copper Fill499
135;;;47.3329;-62.1032;0;Bottom;Copper Fill693
136;;;64.5033;-73.3554;0;Bottom;Copper Fill193
137;;;8.6614;-25.4764;0;Bottom;Copper Fill127
138;;;12.2936;-65.456;0;Bottom;Copper Fill28
139;;;19.3929;-73.2538;0;Bottom;Copper Fill696
140;;;79.1972;-55.6262;0;Bottom;Copper Fill54
141;;;72.7329;-19.736;0;Bottom;Copper Fill687
142;;THT;9.9362;-39.447;-90;Bottom;J70
143;;;87.1728;-19.609;0;Bottom;Copper Fill182
144;;;51.8414;-27.0512;0;Bottom;Copper Fill507
145;;;1.89295;-18.7742;0;Bottom;TXT11
146;;;17.653;-18.466;0;Bottom;Copper Fill149
147;;;13.7414;-17.8564;0;Bottom;Copper Fill155
148;;;55.6133;-19.3296;0;Bottom;Copper Fill673
149;;;13.7414;-30.5564;0;Bottom;Copper Fill117
150;1k;THT;81.0562;-15.317;0;Bottom;R40
151;;;70.8649;-73.8283;0;Bottom;TXT1
152;;;11.2014;-28.0164;0;Bottom;Copper Fill501
153;;;68.3133;-88.9256;0;Bottom;Copper Fill722
154;;;15.6337;-56.4644;0;Bottom;Copper Fill234
155;;THT;12.4762;-34.367;0;Bottom;J29
156;;;11.2014;-25.4764;0;Bottom;Copper Fill512
157;;;95.0214;-60.4014;0;Bottom;Copper Fill419
158;;;21.3614;-28.7022;0;Bottom;Copper Fill498
159;1k;THT;44.2262;-41.987;90;Bottom;R21
160;;THT;15.0162;-34.367;0;Bottom;J10
161;;;89.5858;-55.3214;0;Bottom;Copper Fill427
162;;;72.7329;-44.1454;0;Bottom;Copper Fill228
163;0.01µF;200 mil [THT, multilayer];65.8162;-23.572;-90;Bottom;C25
164;;;84.709;-34.4299;0;Bottom;Copper Fill270
165;;;49.9872;-2.337;0;Bottom;Copper Fill564
166;;THT;9.9362;-34.367;0;Bottom;J41
167;;;8.6614;-10.2364;0;Bottom;Copper Fill176
168;;;79.0829;-22.1744;0;Bottom;Copper Fill623
169;;;95.504;-22.9999;0;Bottom;Copper Fill314
170;;;81.3308;-57.8614;0;Bottom;Copper Fill424
171;;;47.9933;-31.674;0;Bottom;Copper Fill367
172;;;13.7414;-35.6364;0;Bottom;Copper Fill471
173;;;16.2861;-44.527;0;Bottom;Via38
174;;;79.0829;-21.2854;0;Bottom;Copper Fill246
175;;;39.1033;-20.9044;0;Bottom;Copper Fill326
176;;THT;12.4762;-36.907;0;Bottom;J23
177;;;17.6784;-23.5968;0;Bottom;Copper Fill131
178;;;51.2111;-75.007;0;Bottom;Via33
179;;;11.2014;-22.9364;0;Bottom;Copper Fill520
180;;;21.3614;-23.5714;0;Bottom;Copper Fill130
181;;;91.1733;-45.39;0;Bottom;Copper Fill664
182;;;72.7329;-44.1454;0;Bottom;Copper Fill603
183;;;54.3433;-42.2404;0;Bottom;Copper Fill206
184;;;80.3529;-9.8554;0;Bottom;Copper Fill599
185;;;15.6337;-55.5754;0;Bottom;Copper Fill235
186;;;92.9386;-6.0708;0;Bottom;Copper Fill190
187;;;6.50066;-67.4812;-90;Bottom;TXT13
188;;;11.2014;-30.5564;0;Bottom;Copper Fill116
189;;;1.9635;-6.21536;0;Bottom;TXT7
190;;THT;15.0162;-26.747;0;Bottom;J13
191;;THT;15.0162;-16.587;0;Bottom;J17
192;;THT;15.0162;-24.207;0;Bottom;J14
193;;;92.5068;-37.8716;0;Bottom;Copper Fill89
194;;;54.0512;-47.7776;0;Bottom;Copper Fill70
195;;;21.3614;-54.0514;0;Bottom;Copper Fill431
196;;;27.813;-49.6064;0;Bottom;Copper Fill430
197;;;21.3614;-48.9714;0;Bottom;Copper Fill69
198;;THT;12.4762;-19.127;0;Bottom;J26
199;;;72.7329;-38.6844;0;Bottom;Copper Fill208
200;;;13.7414;-30.5564;0;Bottom;Copper Fill491
201;;;42.1132;-80.8992;0;Bottom;Copper Fill17
202;;;54.483;-28.3974;0;Bottom;Copper Fill494
203;;;6.1214;-7.6964;0;Bottom;Copper Fill559
204;;;21.6662;-77.8512;0;Bottom;Copper Fill19
205;;;91.2161;-73.102;0;Bottom;Via44
206;;;88.6333;-69.1644;0;Bottom;Copper Fill630
207;0.22µF;200 mil [THT, multilayer];96.2962;-25.477;90;Bottom;C24
208;;;34.0661;-41.352;0;Bottom;Via5
209;470;THT;40.4162;-22.937;-90;Bottom;R4
210;;;40.3733;-92.0244;0;Bottom;Copper Fill600
211;;;24.5411;-67.387;0;Bottom;Via34
212;;THT;12.4762;-29.287;0;Bottom;J31
213;;300 mil [THT];77.8812;-88.3674;90;Bottom;D15
214;;;6.1214;-38.1764;0;Bottom;Copper Fill90
215;;;85.471;-93.9675;0;Bottom;Copper Fill346
216;;;11.2014;-15.3164;0;Bottom;Copper Fill540
217;;;23.3934;-14.7195;0;Bottom;Copper Fill635
218;;;44.3992;-15.8498;0;Bottom;Copper Fill563
219;;;53.4162;-91.6942;0;Bottom;Copper Fill373
220;;;85.9536;-19.7614;0;Bottom;Copper Fill530
221;;;16.2433;-44.1454;0;Bottom;Copper Fill606
222;;;66.3829;-38.9384;0;Bottom;Copper Fill273
223;0.3µF;200 mil [THT, multilayer];9.9362;-42.622;0;Bottom;C18
224;;;11.2014;-17.8564;0;Bottom;Copper Fill534
225;;;31.5468;-20.8282;0;Bottom;Copper Fill522
226;;;89.3111;-46.432;0;Bottom;Via1
227;100k;THT;57.5612;-71.832;90;Bottom;R48
228;;;71.8312;-52.756;0;Bottom;Copper Fill432
229;;;44.1833;-21.8188;0;Bottom;Copper Fill301
230;;;8.6614;-40.5132;0;Bottom;Copper Fill82
231;;;3.3528;-92.8372;0;Bottom;Copper Fill1
232;;;41.4528;-95.9995;0;Bottom;Copper Fill639
233;160;THT;55.6562;-41.352;90;Bottom;R32
234;;;75.3411;-59.767;0;Bottom;Via29
235;;;67.0433;-7.6456;0;Bottom;Copper Fill359
236;;;56.5912;-78.2068;0;Bottom;Copper Fill24
237;;;15.9766;-35.6364;0;Bottom;Copper Fill472
238;;;88.6761;-65.482;0;Bottom;Via41
239;;;24.8666;-20.0916;0;Bottom;Copper Fill139
240;;3 mm [THT];46.1313;-84.588;0;Bottom;LED2
241;;;53.8988;-42.6595;0;Bottom;Copper Fill580
242;;;95.0214;-60.4014;0;Bottom;Copper Fill47
243;;;1.9635;-16.2342;0;Bottom;TXT11
244;;;36.9316;-69.3295;0;Bottom;Copper Fill692
245;;;84.1629;-40.3354;0;Bottom;Copper Fill586
246;;;17.7038;-64.9099;0;Bottom;Copper Fill237
247;;;92.4433;-94.5644;0;Bottom;Copper Fill675
248;;;95.0214;-52.7814;0;Bottom;Copper Fill436
249;0.22µF;200 mil [THT, multilayer];35.3362;-22.302;-90;Bottom;C2
250;;;36.5633;-37.6938;0;Bottom;Copper Fill706
251;3.9k;THT;68.9912;-33.732;180;Bottom;R7
252;100k;THT;37.2412;-95.962;0;Bottom;R11
253;0.1µF;200 mil [THT, multilayer];73.4362;-87.072;90;Bottom;C13
254;;;72.7329;-38.6844;0;Bottom;Copper Fill582
255;;;15.7988;-9.0299;0;Bottom;Copper Fill218
256;;DIP (Dual Inline) [THT];82.3262;-22.302;-90;Bottom;IC3
257;;;37.4142;-88.1382;0;Bottom;Copper Fill5
258;;;21.3614;-48.9714;0;Bottom;Copper Fill443
259;;;3.5433;-83.0836;0;Bottom;Copper Fill264
260;;;67.564;-89.6495;0;Bottom;Copper Fill356
261;;;9.4488;-49.6699;0;Bottom;Copper Fill612
262;;THT;12.4762;-31.827;0;Bottom;J28
263;;;43.434;-21.0695;0;Bottom;Copper Fill303
264;;;88.6761;-68.657;0;Bottom;Via40
265;;;89.0524;-65.5195;0;Bottom;Copper Fill364
266;;;32.9184;-37.5795;0;Bottom;Copper Fill216
267;;;18.288;-95.9995;0;Bottom;Copper Fill262
268;;;19.3929;-71.806;0;Bottom;Copper Fill325
269;;;6.1214;-33.0964;0;Bottom;Copper Fill475
270;;;89.9463;-79.4519;0;Bottom;Hole7
271;;;15.6337;-55.5754;0;Bottom;Copper Fill610
272;;;84.1629;-40.3354;0;Bottom;Copper Fill212
273;;;39.5224;-20.4599;0;Bottom;Copper Fill328
274;;;15.9766;-33.0964;0;Bottom;Copper Fill479
275;;;56.2229;-84.8362;0;Bottom;Copper Fill647
276;;;16.0528;-56.0199;0;Bottom;Copper Fill611
277;;;34.0233;-8.9156;0;Bottom;Copper Fill257
278;;;95.0214;-55.3214;0;Bottom;Copper Fill428
279;;;8.6614;-33.0964;0;Bottom;Copper Fill107
280;0.1µF;200 mil [THT, multilayer];31.5262;-9.60196;180;Bottom;C1
281;;;14.732;-63.5764;0;Bottom;Copper Fill412
282;;;93.5228;-93.4595;0;Bottom;Copper Fill292
283;;;77.2414;-32.1312;0;Bottom;Copper Fill482
284;;;1.81872;-39.2011;0;Bottom;TXT7
285;;;17.653;-15.9514;0;Bottom;Copper Fill160
286;;;58.547;-33.9346;0;Bottom;Copper Fill514
287;;;43.3324;-41.3895;0;Bottom;Copper Fill577
288;;;1.89408;-36.5859;0;Bottom;TXT11
289;;;52.483;-10.7085;0;Bottom;TXT5
290;;;21.3614;-41.3514;0;Bottom;Copper Fill456
291;;;11.2014;-22.9364;0;Bottom;Copper Fill137
292;;;52.0446;-21.1076;0;Bottom;Copper Fill140
293;;;1.95051;-11.3798;0;Bottom;TXT11
294;;;89.5858;-52.7814;0;Bottom;Copper Fill434
295;;;86.0933;-93.3706;0;Bottom;Copper Fill345
296;;;66.294;-8.3695;0;Bottom;Copper Fill360
297;;THT;12.4762;-14.047;0;Bottom;J21
298;;;2.6924;-33.325;0;Bottom;Copper Fill104
299;;;89.0524;-68.7199;0;Bottom;Copper Fill252
300;;;69.0946;-69.1467;-90;Bottom;TXT2
301;;THT;77.2462;-10.237;-90;Bottom;JP4
302;;;77.597;-56.4644;0;Bottom;Copper Fill414
303;;;49.9872;-72.8728;0;Bottom;Copper Fill433
304;;;86.0933;-94.5898;0;Bottom;Copper Fill344
305;;;35.2933;-19.0756;0;Bottom;Copper Fill300
306;;;34.6329;-93.904;0;Bottom;Copper Fill636
307;;;37.6174;-86.919;0;Bottom;Copper Fill371
308;;;65.7733;-54.1784;0;Bottom;Copper Fill267
309;;;67.6529;-54.2038;0;Bottom;Copper Fill655
310;;;21.3614;-33.7314;0;Bottom;Copper Fill473
311;;;79.1972;-58.1662;0;Bottom;Copper Fill50
312;;;17.5133;-96.7996;0;Bottom;Copper Fill644
313;;;16.4084;-69.9899;0;Bottom;Copper Fill695
314;;;30.9372;-35.0395;0;Bottom;Copper Fill283
315;;;96.2533;-23.7238;0;Bottom;Copper Fill690
316;1k;THT;81.0562;-12.777;0;Bottom;R39
317;0.22µF;200 mil [THT, multilayer];44.2262;-23.572;-90;Bottom;C4
318;;;83.5533;-25.3748;0;Bottom;Copper Fill668
319;;;16.4084;-17.7802;0;Bottom;Copper Fill503
320;;DIP (Dual Inline) [THT];74.0712;-55.957;180;Bottom;IC1
321;;;32.2834;-36.3984;0;Bottom;Copper Fill94
322;;;4.6228;-67.4499;0;Bottom;Copper Fill200
323;;;72.7329;-37.7954;0;Bottom;Copper Fill583
324;;;52.9657;-8.93296;0;Bottom;TXT6
325;;;48.3108;-69.8756;0;Bottom;Copper Fill400
326;;THT;9.9362;-24.207;0;Bottom;J36
327;;;33.3629;-37.1604;0;Bottom;Copper Fill215
328;;;18.9484;-76.9114;0;Bottom;Copper Fill27
329;;;85.4329;-35.1538;0;Bottom;Copper Fill269
330;;;72.7329;-37.7954;0;Bottom;Copper Fill209
331;;;31.1658;-86.4618;0;Bottom;Copper Fill379
332;;;81.6229;-86.5888;0;Bottom;Copper Fill365
333;;;13.7414;-15.3164;0;Bottom;Copper Fill164
334;4.7nF;200 mil [THT, multilayer];32.7962;-35.002;0;Bottom;C23
335;100k;THT;60.1012;-71.832;90;Bottom;R55
336;;;4.2037;-67.8944;0;Bottom;Copper Fill197
337;;;94.3229;-11.354;0;Bottom;Copper Fill222
338;;;89.7128;-51.5495;0;Bottom;Copper Fill278
339;;;88.1888;-68.7199;0;Bottom;Copper Fill251
340;;;6.1214;-20.3964;0;Bottom;Copper Fill526
341;;;63.0428;-47.0156;0;Bottom;Copper Fill71
342;;;50.3936;-93.2436;0;Bottom;Copper Fill2
343;;;33.4311;-37.542;0;Bottom;Via7
344;;THT;12.4762;-26.747;0;Bottom;J27
345;;;26.5684;-9.0299;0;Bottom;Copper Fill201
346;;;46.6344;-29.6674;0;Bottom;Copper Fill497
347;;;22.5933;-83.744;0;Bottom;Copper Fill701
348;;;98.1329;-53.264;0;Bottom;Copper Fill725
349;;;88.6333;-69.1644;0;Bottom;Copper Fill250
350;;;1.82239;-24.0659;0;Bottom;TXT11
351;;;43.3324;-41.3895;0;Bottom;Copper Fill205
352;;;11.2014;-33.0964;0;Bottom;Copper Fill108
353;;;13.7414;-38.1764;0;Bottom;Copper Fill93
354;;;53.7464;-67.7166;0;Bottom;Copper Fill41
355;;;88.6761;-73.102;0;Bottom;Via39
356;;;61.9633;-20.3456;0;Bottom;Copper Fill305
357;;THT;7.3962;-34.367;0;Bottom;J53
358;;;17.7577;-19.7821;0;Bottom;TXT12
359;;;86.1568;-74.3714;0;Bottom;Copper Fill397
360;;;6.1214;-33.0964;0;Bottom;Copper Fill106
361;;;16.2433;-45.0344;0;Bottom;Copper Fill605
362;;;88.9254;-17.7802;0;Bottom;Copper Fill524
363;;;95.0214;-70.5614;0;Bottom;Copper Fill401
364;;;59.1312;-78.2068;0;Bottom;Copper Fill25
365;;;4.2037;-67.0054;0;Bottom;Copper Fill569
366;;;10.3632;-34.849;0;Bottom;Copper Fill446
367;;;29.9466;-85.4966;0;Bottom;Copper Fill8
368;1k;THT;37.2178;-85.1435;0;Bottom;R13
369;680;THT;22.6362;-90.247;180;Bottom;R15
370;;;89.5858;-57.8614;0;Bottom;Copper Fill422
371;;THT;4.8562;-31.827;0;Bottom;J64 (Eth)
372;160;THT;65.8162;-69.927;-90;Bottom;R27
373;;;2.6924;-89.7003;0;Bottom;Copper Fill643
374;;;95.0214;-37.5414;0;Bottom;Copper Fill96
375;;;91.6178;-23.419;0;Bottom;Copper Fill132
376;;;50.6984;-75.0699;0;Bottom;Copper Fill242
377;;;89.5604;-14.7068;0;Bottom;Copper Fill166
378;;;13.7414;-28.0164;0;Bottom;Copper Fill502
379;;;43.0022;-9.6395;0;Bottom;Copper Fill716
380;;;39.1033;-20.9044;0;Bottom;Copper Fill719
381;;;21.6408;-51.5114;0;Bottom;Copper Fill439
382;;3 mm [THT];64.6022;-38.1768;90;Bottom;LED8
383;;;19.2278;-29.9595;0;Bottom;Copper Fill321
384;;THT;21.4932;-33.732;0;Bottom;J4
385;;THT;9.9362;-6.42696;-90;Bottom;J69
386;;;66.3829;-42.6214;0;Bottom;Copper Fill661
387;;THT;15.0162;-11.507;0;Bottom;J19
388;;;21.463;-8.687;0;Bottom;Copper Fill183
389;;;50.6184;-55.322;0;Bottom;Arduino Mega 2560
390;;;95.0214;-42.6214;0;Bottom;Copper Fill80
391;;;8.6614;-15.3164;0;Bottom;Copper Fill539
392;;;95.0214;-47.7014;0;Bottom;Copper Fill445
393;;THT;4.8562;-36.907;0;Bottom;J59
394;;;72.009;-20.4599;0;Bottom;Copper Fill309
395;;;79.3242;-53.0862;0;Bottom;Copper Fill59
396;;;65.7733;-54.1784;0;Bottom;Copper Fill656
397;;;39.8272;-42.0499;0;Bottom;Copper Fill686
398;;;80.8228;-22.3014;0;Bottom;Copper Fill515
399;;;53.8988;-42.6595;0;Bottom;Copper Fill207
400;100k;THT;85.5012;-59.132;180;Bottom;R35
401;;;60.0329;-76.1748;0;Bottom;Copper Fill669
402;;;34.3916;-12.8018;0;Bottom;Copper Fill542
403;;;34.417;-86.4364;0;Bottom;Copper Fill374
404;;;92.8021;-22.2818;-90;Bottom;TXT4
405;;;92.5068;-40.4116;0;Bottom;Copper Fill81
406;;;17.7038;-64.9099;0;Bottom;Copper Fill614
407;;;42.2529;-10.3888;0;Bottom;Copper Fill714
408;;;95.0468;-80.5182;0;Bottom;Copper Fill382
409;;;66.4972;-26.1495;0;Bottom;Copper Fill294
410;;;63.3222;-47.0664;0;Bottom;Copper Fill444
411;;;42.4688;-41.3895;0;Bottom;Copper Fill576
412;;;91.1733;-73.584;0;Bottom;Copper Fill621
413;;;95.0214;-40.0814;0;Bottom;Copper Fill458
414;;;54.0512;-78.2068;0;Bottom;Copper Fill383
415;;;11.2014;-20.3964;0;Bottom;Copper Fill145
416;;;2.6162;-51.6384;0;Bottom;Copper Fill60
417;;;58.4454;-68.3008;0;Bottom;Copper Fill38
418;2.4k;THT;61.3712;-40.082;90;Bottom;R33
419;;;80.01;-74.473;0;Bottom;Copper Fill410
420;;;90.5129;-50.7748;0;Bottom;Copper Fill666
421;;;15.6337;-56.4644;0;Bottom;Copper Fill609
422;;;39.5224;-20.4599;0;Bottom;Copper Fill720
423;;;73.1774;-44.5899;0;Bottom;Copper Fill604
424;;;13.7414;-33.0964;0;Bottom;Copper Fill478
425;160;THT;52.4812;-41.352;-90;Bottom;R31
426;1µF;200 mil [THT, multilayer];82.9612;-34.367;180;Bottom;C12
427;;;92.8442;-13.2908;-90;Bottom;TXT4
428;;;70.8961;-47.702;0;Bottom;Via2
429;2.49k;THT;36.6062;-15.952;180;Bottom;R1
430;;;86.2838;-61.6714;0;Bottom;Copper Fill417
431;;;74.8284;-59.8299;0;Bottom;Copper Fill334
432;;;89.5604;-17.2468;0;Bottom;Copper Fill157
433;;THT;4.8562;-29.287;0;Bottom;J67
434;;;9.8933;-49.2254;0;Bottom;Copper Fill236
435;;;13.7414;-38.1764;0;Bottom;Copper Fill463
436;;;61.9633;-20.3456;0;Bottom;Copper Fill682
437;;;95.0214;-80.4928;0;Bottom;Copper Fill18
438;;;95.0214;-37.5414;0;Bottom;Copper Fill465
439;;;86.0933;-93.3706;0;Bottom;Copper Fill711
440;;;77.47;-77.8004;0;Bottom;Copper Fill388
441;;;18.4658;-63.6018;0;Bottom;Copper Fill43
442;;;24.2316;-86.919;0;Bottom;Copper Fill3
443;;;79.1511;-21.6671;0;Bottom;Via43
444;;;13.7414;-35.6364;0;Bottom;Copper Fill103
445;;;28.6766;-86.284;0;Bottom;Copper Fill10
446;;300 mil [THT];49.3316;-94.692;180;Bottom;D10
447;;;74.7014;-12.8526;0;Bottom;Copper Fill167
448;;;68.3133;-88.9256;0;Bottom;Copper Fill355
449;;;3.2512;-36.0174;0;Bottom;Copper Fill97
450;1µF;200 mil [THT, multilayer];67.7212;-55.957;-90;Bottom;C11
451;;;64.0588;-73.7999;0;Bottom;Copper Fill194
452;;3 mm [THT];13.7698;-83.9764;0;Bottom;LED4
453;;;3.81;-10.0332;0;Bottom;Copper Fill179
454;;;46.4566;-56.6295;0;Bottom;Copper Fill672
455;;THT;9.9362;-29.287;0;Bottom;J43
456;;;79.7814;-32.1312;0;Bottom;Copper Fill483
457;;;37.8333;-68.4532;0;Bottom;Copper Fill691
458;;THT;9.9362;-11.507;0;Bottom;J37
459;;;11.2014;-12.7764;0;Bottom;Copper Fill172
